Année;Livraison;Date;Numéro;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Identifiant auteur;Identifiant ouvrage;Posture;Affichage identitaire;Traducteur;Identifiant traducteur;Para-auteur;Identifiant para-auteur;Nb de feuilles;Fraction;Nombre de pages;Volumes;Calcul;Format;Tirage 1;Illustration 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustration 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustration 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Tirage 4;Type de papier 4;Tirage 5;Type de papier 5;Tirage 6;Type de papier 6;Tirage 7;Type de papier 7;Tirage 8;Type de papier 8;Tirage 9;Type de papier 9;Edition;Lieu d'édition;Impression;Lieu d'impression;Librairie 1;Lieu de vente 1;Librairie 2;Lieu de vente 2;Librairie 3;Lieu de vente 3;Librairie 4;Lieu de vente 4;Librairie 5;Lieu de vente 5;Librairie 6;Lieu de vente 6;Librairie 7;Lieu de vente 7;Librairie 8;Lieu de vente 8;Librairie 9;Lieu de vente 9;Commentaires des bibliographes contenus dans la notice;Notes (e-BdF);;;;;;;;;;;;;;;
1824;48;1824/11/27;6034;211;BELLES-LETTRES;Théâtre;Français;"Fiesque, tragédie en cinq actes et en vers. Par M. Ancelot ; représentée le 5 novembre 1824, sur le théâtre royal de l'Odéon, précédée d'une épître à M. X. P. Saintine. IIe édition";Ancelot;http://ark.bnf.fr/ark:/12148/cb12170993c;http://ark.bnf.fr/ark:/12148/cb41886582n;;;;;;;7;1/4;116;;16;in-8°;;;;;4;;;;Papier vélin;8;;;;;;;;;;;;;;;;;;;;Tastu;Paris;Urbain Canel;Paris;Audin;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6035;215;BELLES-LETTRES;Théâtre;Français;"La Prise de Tarifa, mélodrame militaire, historique, à grand spectacle, de MM. Jules et Henry, mis en scène par M. Franconi jeune ; représenté sur le théâtre du Cirque-Olympique le 20 novembre 1824";"M. Jules;M. Henry";"http://ark.bnf.fr/ark:/12148/cb10628856c;http://ark.bnf.fr/ark:/12148/cb10721302j";http://ark.bnf.fr/ark:/12148/cb31582682b;"Collectif;Pseudonyme masculin";;;;M. Franconi jeune;https://isni.org/isni/000000006649071X;1;3/4;28;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chaignieau fils aîné;;Duvernois;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6036;213;BELLES-LETTRES;Théâtre;Français;"La Croix d’honneur,ou le vieux soldat, fait historique en un acte, mêlé de couplets. Par MM. Brazier, Carmouche et de Courcy ; représenté sur le théâtre des Variétés le 13 novembre 1824.";"M. Brazier;M. Carmouche;M. de Courcy";"http://ark.bnf.fr/ark:/12148/cb12131229r;http://ark.bnf.fr/ark:/12148/cb13092781p;http://ark.bnf.fr/ark:/12148/cb12918500h";http://ark.bnf.fr/ark:/12148/cb302799882;Collectif;;;;;;2;;32;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Quoy;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6037;214;BELLES-LETTRES;Théâtre;Français;"Le Colonel de hussards, mélodrame en trois actes, à grand spectacle. Par MM. Menissier et de Chavanges ; représenté sur le théâtre de la Porte-Saint-Martin le 9 novembre 1824";"Menissier;de Chavanges";http://ark.bnf.fr/ark:/12148/cb10639634z;http://ark.bnf.fr/ark:/12148/cb309264017;Collectif;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6038;200;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres de Boileau Despréaux, à l'usage des collèges;Boileau Despréaux;http://ark.bnf.fr/ark:/12148/cb120405448;http://ark.bnf.fr/ark:/12148/cb301205726;;;;;;;10;;360;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Levrault;Strasbourg;Levrault;Strasbourg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6039;200;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres de Boileau à l'usage de la jeunesse;Boileau;http://ark.bnf.fr/ark:/12148/cb120405448;http://ark.bnf.fr/ark:/12148/cb30120603n;;;A. M. D. G. ;[A.M.D.G.];;;11;1/3;408;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rusand;Lyon;Rusand;Lyon;;;;;;;;;;;;;;;;;;La BnF donne la date de 1822.;;;;;;;;;;;;;;;
1824;48;1824/11/27;6040;202;BELLES-LETTRES;Poétique et Poésie;Français;Dioclétien aux catacombes de Rome, poëme dithyrambique sur les consolations de la religion, couronné par l'académie d'Amiens, dans sa séance publique du 26 août 1824;P. Ch. Liadières;http://ark.bnf.fr/ark:/12148/cb134841303;http://ark.bnf.fr/ark:/12148/cb30815903p;;;;;;;1;1/4;20;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caron Duquesne;Amiens;Ladvocat;Paris;Barba;Paris;Mme Dabo;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6041;204;BELLES-LETTRES;Poétique et Poésie;Français;Chants sur lord Byron, suivis d'une adresse au Roi;A. Damas-Hinard;http://ark.bnf.fr/ark:/12148/cb12732937k;http://ark.bnf.fr/ark:/12148/cb30296714n;;;;;;;2;1/4;36;;16;in-8°;;;;;1,75;;;;;;;;;;;;;;;;;;;;;;;;;Gueffier;Paris;Delaunay;Paris;Lassime;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6042;202;BELLES-LETTRES;Poétique et Poésie;Langue régionale;L’Ermito de la Madaleno, ou l'observatour marsies;Bellot;http://ark.bnf.fr/ark:/12148/cb124627672;http://ark.bnf.fr/ark:/12148/cb30081181c;;;;;;;2;;32;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mme Ve Roche;Marseille;Camoins;Marseille;;;;;;;;;;;;;;;;;"""En vers provençaux.""";;;;;;;;;;;;;;;;
1824;48;1824/11/27;6043;219;BELLES-LETTRES;Romans et Contes;Français;"Chroniques de Montfort, etc. ; publiées par C. H. M. D. C.";C. H. M. D. C.;http://ark.bnf.fr/ark:/12148/cb11913964h;http://ark.bnf.fr/ark:/12148/cb308613184;Anonyme;;;;;;22;5/6;548;2;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Douillier;Dijon;Pigoreau;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6044;220;BELLES-LETTRES;Romans et Contes;Français;Dernier tableau de famille, ou Henriette Bellmann, traduit de l'allemand d'Auguste Lafontaine, par les traducteurs de la Forêt mystérieuse, etc. Troisième édition, revue et corrigée.;Auguste Lafontaine;http://ark.bnf.fr/ark:/12148/cb13005583p;http://ark.bnf.fr/ark:/12148/cb307155173;Pseudonyme collectif;Métiers du livre;les traducteurs de la Forêt mystérieuse;http://ark.bnf.fr/ark:/12148/cb12002777f;;;30;1/2;732;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dubois-Berthault;Maux;Pigoreau;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6045;219;BELLES-LETTRES;Romans et Contes;Français;Marthe, ou la Sœur hospitalière, par l'auteur de l'Abbaye de la Trappe;l'auteur de l'Abbaye de la Trappe;http://ark.bnf.fr/ark:/12148/cb10720528j;http://ark.bnf.fr/ark:/12148/cb31048028n;Pseudonyme;Métiers du livre;;;;;34;;816;3;24;in-12;;3 planches;3;;;;;;;;;;;;;;;;;;;;;;;;;;;Brodard;Coulommiers;Locard et Davi;Coulommiers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6046;219;BELLES-LETTRES;Romans et Contes;Français;Albano, ou les horreurs de l'abîme, mêlé d'une nouvelle espagnole.;Mme Guénard, baronne de Méré;http://ark.bnf.fr/ark:/12148/cb127333522;http://ark.bnf.fr/ark:/12148/cb309293110;Nom féminin;"Noblesse;Épouse";;;;;41;1/2;996;4;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ancelle;Evreux;Pigoreau;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6047;219;BELLES-LETTRES;Romans et Contes;Français;Les deux Propriétaires d’un vieux château dans les Hautes-Alpes, ou les intrigans punis;Madame la comtesse de Malarme, née de Bournon;http://ark.bnf.fr/ark:/12148/cb121646412;http://ark.bnf.fr/ark:/12148/cb30864865r;Nom féminin;"Noblesse;Épouse;Liens familiaux";;;;;39;1/2;948;4;24;in-12;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;Egron;Paris;Cretté;Paris;Pigoreau;Paris;;;;;;;;;;;;;;;;;Doute sur la notice BnF correspondante. Celle-ci [http://ark.bnf.fr/ark:/12148/cb33509842z] mentionne Gauthier en éditeur.;;;;;;;;;;;;;;
1824;48;1824/11/27;6048;219;BELLES-LETTRES;Romans et Contes;Français;Coligny, histoire française;P. J. S. Dufey (de l'Yonne);http://ark.bnf.fr/ark:/12148/cb12511901k;http://ark.bnf.fr/ark:/12148/cb303678617;;Contexte géographique;;;;;52;;1248;4;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pochard;Paris;Boulland;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6049;221;BELLES-LETTRES;Romans et Contes;Français;Les mille et une Nuits, contes arabes traduits en français. Par Galland. Nouvelle édition, revue, corrigée, et précédée d'une notice sur la vie et les ouvrages de Galland, par Saint-Maurice. Tomes V à VIII;;;http://ark.bnf.fr/ark:/12148/cb312832134;Anonyme;;Galland;http://ark.bnf.fr/ark:/12148/cb11903946c;Saint-Maurice;http://ark.bnf.fr/ark:/12148/cb12662641f;44;2/3;1608;4;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vitry;Versailles;;Paris, Palais-Royal, galerie de Bois, n. 202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6050;221;BELLES-LETTRES;Romans et Contes;Français;"Contes persans ; traduits par Charles Malo";;;http://ark.bnf.fr/ark:/12148/cb308683342;Compilation;;Charles Malo;http://ark.bnf.fr/ark:/12148/cb12037337x;;;6;;216;;36;in-18;;Planches;;;4;;;;;;;;;;;;;;;;;;;;;;;;;Rignoux;Paris;L. Janet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6051;219;BELLES-LETTRES;Romans et Contes;Français;Théodore, ou le jeune croisé;miss Cl....;[miss Cl…];;Anonyme féminin;Célibataire;;;;;7;;252;;36;in-18;;Planches;;;4;;;;;;;;;;;;;;;;;;;;;;;;;Rignoux;Paris;L. Janet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6054;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Le Provincial à Paris ; esquisses des mœurs parisiennes (Tome Ier)";L. Montigny;http://ark.bnf.fr/ark:/12148/cb137440357;http://ark.bnf.fr/ark:/12148/cb309722639;;;;;;;11;2/3;280;;24;in-12;;Planches;;;;;;;;;;;;;;;;;;;;;;;;;;;;Boucher;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6056;196;BELLES-LETTRES;Langues;Français;La langue française et l’orthographe enseignées par principes et en vingt-quatre leçons, etc. Par M. Fournier. XXXIIe édition, revue et augmentée.;Fournier;http://ark.bnf.fr/ark:/12148/cb10524821k;http://ark.bnf.fr/ark:/12148/cb469932469;;;;;;;3;;72;;24;in-12;;;;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;Herhan;Paris;G. Mathiot;Paris;;;;;;;;;;;;;;;;;"""Pour le développement du titre. V. n. 451.""";;;;;;;;;;;;;;;;
1824;48;1824/11/27;6075;197;BELLES-LETTRES;Langues;Français;Jeu de cartes grammatical;Thuliez;http://ark.bnf.fr/ark:/12148/cb10181833d;http://ark.bnf.fr/ark:/12148/cb31467169c;;;;;;;;;0;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hurez;Cambrai;Hurez;Cambrai;Chez l'auteur;Esne;A. A. Renouard;Paris;;;;;;;;;;;;;"""48 cartes avec étui.""";;;;;;;;;;;;;;;;
1824;48;1824/11/27;6078;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mélanges de biographie, d'économie publique et de critique morale et littéraire.;L. M. Patris-Dubreuil;http://ark.bnf.fr/ark:/12148/cb106624690;http://ark.bnf.fr/ark:/12148/cb310668759;;;;;;;8;;128;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mme Bouquot;Troyes;Pillet aîné;Paris;Delaunay;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6153;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L’Ane, le Curé et les Notables de Vanvres (1751). Histoire véritable, enrichie de notes instructives. Par B. de C., et précédée de l'Eloge de l'âne par Buffon;Buffon;"http://ark.bnf.fr/ark:/12148/cb11894464v;http://ark.bnf.fr/ark:/12148/cb12074114t;http://ark.bnf.fr/ark:/12148/cb12463122p";http://ark.bnf.fr/ark:/12148/cb30150664g;"Anonyme;Compilation";;;;B. de C.;http://ark.bnf.fr/ark:/12148/cb121690272;4;;144;;36;in-18;;1 planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Libraires du Palais-Royal;Paris, Palais-Royal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6154;227;BELLES-LETTRES;Epistolaires;Français;Petit Secrétaire français, contenant, etc. Quatrième édition, revue et corrigée;;;http://ark.bnf.fr/ark:/12148/cb33533747k;Anonyme;;;;;;6;;216;;36;in-18;;1 titre gravé;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Cosson;Paris;Eymery;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6155;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Les Aventures de garnison, recueillies et publiées par M. L. Montigny;M. L. Montigny;http://ark.bnf.fr/ark:/12148/cb137440357;http://ark.bnf.fr/ark:/12148/cb309722519;;;;;;;16;;384;2;24;in-12;;2 planches;2;;;;;;;;;;;;;;;;;;;;;;;;;;;Lottin de Saint-Germain;Paris;;Paris, rue de Vendôme, n. 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6159;207;BELLES-LETTRES;Poétique et Poésie;Français;Ode sur Louis XVIII;L. C. A. M.;http://ark.bnf.fr/ark:/12148/cb116134789;http://ark.bnf.fr/ark:/12148/cb33516239w;Anonyme;;;;;;1;;16;;16;in-8°;;;;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;Le Normant fils;Paris;le Normant père;Paris;;;;;;;;;;;;;;;;;;La notice du catalogue de la BnF comprend une erreur de date (1854, au lieu de 1824).;;;;;;;;;;;;;;;
1824;48;1824/11/27;6160;205;BELLES-LETTRES;Poétique et Poésie;Français;Recueil des couplets chantés chantés le 4 novembre 1824, au banquet tenu chez Gonet par la 8e légion, à l'occasion de la Saint-Charles, fête de Sa Majesté, et dont l'impression a été unanimement votée;;;http://ark.bnf.fr/ark:/12148/cb33571062w;Anonyme;;;;;;1;;16;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6161;213;BELLES-LETTRES;Théâtre;Français;"Les Habits d’emprunt, vaudeville en un acte. Par MM. Duvert et Nicole ; représenté sur le théâtre du Vaudeville le 4 novembre 1824";"M. Duvert;M. Nicole";"http://ark.bnf.fr/ark:/12148/cb10546561w;http://ark.bnf.fr/ark:/12148/cb10366842h";http://ark.bnf.fr/ark:/12148/cb310163480;Collectif;;;;;;2;1/2;40;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Quoy;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6162;214;BELLES-LETTRES;Théâtre;Français;"Le Diamant, mélodrame en trois actes, à spectacle. Par M. Victor Ducange ; représenté sur le théâtre de l'Ambigu-Comique le 6 novembre 1824";Victor Ducange;http://ark.bnf.fr/ark:/12148/cb12463044q;http://ark.bnf.fr/ark:/12148/cb303626128;;;;;;;5;3/4;92;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6163;213;BELLES-LETTRES;Théâtre;Français;"L’Insouciant, ou la rencontre au port, comédie-vaudeville en un acte […] ; représenté sur le théâtre du Vaudeville, le 4 novembre 1824";"Saint-Hilaire;Paulin";"http://ark.bnf.fr/ark:/12148/cb136036480;http://ark.bnf.fr/ark:/12148/cb130101707";http://ark.bnf.fr/ark:/12148/cb30381944w;Collectif;;;;;;2;3/4;44;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6164;215;BELLES-LETTRES;Théâtre;Français;Céphise et Harpin, ou l'Amour intrigant, comédie en trois actes et en prose. ;J. T. Bonnard;http://ark:/12148/cb10263161z;http://ark.bnf.fr/ark:/12148/cb30127609d;;;;;;;5;;80;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F. Guigue;Aix;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6165;215;BELLES-LETTRES;Théâtre;Français;"La Fête des vendanges, ou celle de l'avènement au trône de Charles X, pastorale en deux actes ; suivie du ballet des treilles.";Cl. Roucher-Deratte;http://ark.bnf.fr/ark:/12148/cb105927787;http://ark.bnf.fr/ark:/12148/cb312530149;;;;;;;1;1/2;24;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jullien ;Montpellier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6166;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Œuvres nouvelles de lord Byron, traduites de l'anglais. Par A. P...t. (CONVERSATIONS.) Tomes IX etX. ;lord Byron;http://ark.bnf.fr/ark:/12148/cb11894686q;;Anonyme;Noblesse;A. P....t;http://ark.bnf.fr/ark:/12148/cb12127349w;;;22;1/4;534;2;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fain;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6172;219;BELLES-LETTRES;Romans et Contes;Français;Adieu par Mesdames Marie d'Heures et Renée Roger, suivi de Trois époques de la vie d'un jeune homme. Par Mme Marie d'Heures, auteur de Jane-Shore.;"Mme Marie d’Heures;Mme Renée Roger";"http://ark.bnf.fr/ark:/12148/cb13322071h;http://ark.bnf.fr/ark:/12148/cb10598457w";http://ark.bnf.fr/ark:/12148/cb30024453f;"Collectif;Pseudonyme féminin;Nom féminin";Épouse;;;;;33;5/6;812;3;24;in-12;;3 planches;3;;;;;;;;;;;;;;;;;;;;;;;;;;;Béraud;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6173;219;BELLES-LETTRES;Romans et Contes;Français;Le Désert dans Paris;Mme Marie d’Heures;http://ark.bnf.fr/ark:/12148/cb13322071h;http://ark.bnf.fr/ark:/12148/cb30258641x;Pseudonyme féminin;Épouse;;;;;8;1/3;200;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Béraud;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6174;219;BELLES-LETTRES;Romans et Contes;Français;Ludovic, ou l'homme de quarante ans;;;http://ark.bnf.fr/ark:/12148/cb30412400v;Anonyme;;;;;;24;1/12;578;3;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Moreau;Paris;Hesse et compagnie;Paris, rue Bourbon-Saint-Germain, n. 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6175;219;BELLES-LETTRES;Romans et Contes;Français;Elinor, ou l'Epouse coupable;Mlle Vanhove;http://ark.bnf.fr/ark:/12148/cb10686097h;http://ark.bnf.fr/ark:/12148/cb30199865c;Nom féminin;Célibataire;;;;;30;1/2;732;3;24;in-12;;1 planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Lefebvre;Paris;Lerouge;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6176;198;BELLES-LETTRES;Rhétorique et Eloquence;Français;Oraisons funèbres;l’abbé de Bouvens, aumônier honoraire du Roi;http://ark:/12148/cb10387631z;http://ark.bnf.fr/ark:/12148/cb30150494v;;Fonctions religieuses;;;;;12;;192;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gueffier;Paris;Louvard;Paris;Le Normant père;Paris;Pichard;Paris;;;;;;;;;;;;;"""Contient les Oraisons funèbres de Louis XVIII, de Marie-Joséphine-Louise de Savoie, son épouse, du duc d'Enghien, de M. Edgeworth de Firmont.""";;;;;;;;;;;;;;;;
1824;48;1824/11/27;6177;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Fénelon des demoiselles, ou Choix des plus beaux écrits de cet écrivain célèbre. Par l'auteur des Jeunes Martyres de la Foi chrétienne.;Fénelon;http://ark.bnf.fr/ark:/12148/cb11886277x;http://ark.bnf.fr/ark:/12148/cb304262025;Pseudonyme;Métiers du livre;;;l'auteur des Jeunes Martyres de la Foi chrétienne;[l'auteur des Jeunes Martyres de la foi chrétienne];8;;288;;36;in-18;;Planches;;;4;;;;Cartonné;6;;;;;;;;;;;;;;;;;;;;J. Didot l'aîné;Paris;L. Janet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6178;205;BELLES-LETTRES;Poétique et Poésie;Français;Chansons de MM. les auteurs et acteurs du théâtre des Variétés qui ont assisté à l'inauguration du buste de S. M. Charles X;MM. les auteurs et acteurs du théâtre des Variétés;;http://ark.bnf.fr/ark:/12148/cb332949264;Pseudonyme collectif;"Beaux-arts;Contexte géographique";;;;;1;1/2;36;;24;in-12;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;Goëtschy;Paris;Foyer des Variétés;Paris;;;;;;;;;;;;;;;;;"""Prix au bénéfice des pauvres.""";;;;;;;;;;;;;;;;
1824;48;1824/11/27;6179;195;BELLES-LETTRES;Introduction;Français;Lycée, ou Cours de littérature ancienne et moderne.;J. F. Laharpe;http://ark.bnf.fr/ark:/12148/cb119102865;http://ark.bnf.fr/ark:/12148/cb30719906h;;;;;;;225;1/6;8106;18;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Imprimerie stéréotype de Tremblay;Senlis;Garnery;Paris;;;;;;;;;;;;;;;;;"""Les tomes I et II portent le millésime 1822 ; les tomes VI, VII, IX à XVIII, celui de 1823 ; les tomes III, IV, V et VIII, celui de 1824.""";;;;;;;;;;;;;;;;
1824;48;1824/11/27;6185;221;BELLES-LETTRES;Romans et Contes;Français;L’illustre Portugais, ou les amans conspirateurs. Par D. Augustin Iturbide, roman historique, accompagné de développemens et d'une notice sur l'ex-empereur du Mexique, traduit de l'espagnol par Tarmini Almerte, auteur des Voyages de la reine Caroline et du baron Pergami.;D. Augustin Iturbide;http://ark.bnf.fr/ark:/12148/cb12234173v;http://ark.bnf.fr/ark:/12148/cb30637730k;;Métiers du livre;Tarmini Almerte, auteur des Voyages de la reine Caroline et du baron Pergami;http://ark.bnf.fr/ark:/12148/cb13164164g;;;14;5/6;356;2;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lemaître;Nogent;Bouquin de la Sourche;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6186;220;BELLES-LETTRES;Romans et Contes;Français;L’Abbaye de Northanger, traduit de Jeanne Austen. Par Mme Hyacinthe de F.;Jeanne Austen;http://ark.bnf.fr/ark:/12148/cb118896036;http://ark.bnf.fr/ark:/12148/cb30040645t;"Nom féminin;Anonyme féminin";;madame Hyacinthe de Fr.;http://ark.bnf.fr/ark:/12148/cb106507872;;;28;;672;3;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hudamard;Metz;Pigoreau;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6187;220;BELLES-LETTRES;Romans et Contes;Français;Histoire morale, imitée de l'anglais, dédiée, etc.;Jean Lombard;http://ark:/12148/cb102791770;http://ark.bnf.fr/ark:/12148/cb30829248w;;;;;;;12;1/4;294;;24;in-12;;1 planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Poisson;Caen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6200;195;BELLES-LETTRES;Langues;Français;Nouvelle Méthode pour apprendre facilement le latin, ou Elémens de la grammaire latine, rédigés pour l'analyse;;http://ark.bnf.fr/ark:/12148/cb102614154;http://ark.bnf.fr/ark:/12148/cb30041460d;Anonyme;;;;;;8;2/3;208;;24;in-12;;;;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;Pierret;Metz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6202;202;BELLES-LETTRES;Poétique et Poésie;Français;Géographie élémentaire en vers techniques;L. E.;http://ark.bnf.fr/ark:/12148/cb16694248d;http://ark.bnf.fr/ark:/12148/cb43623705q;Anonyme;;;;;;1;1/4;20;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lamort;Metz;Devilly;Metz;Thiel;Metz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6203;197;BELLES-LETTRES;Langues;Français;Cacographie méthodique. Seconde édition, revue et augmentée;F. Munier;http://ark.bnf.fr/ark:/12148/cb121710140;http://ark.bnf.fr/ark:/12148/cb309961622;;;;;;;9;;216;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lamort;Metz;Chez l'auteur;Metz;Thiel;Metz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;48;1824/11/27;6204;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;La Forêt du Gavre;M. Ed. Richer;http://ark.bnf.fr/ark:/12148/cb16665287x;http://ark.bnf.fr/ark:/12148/cb31213279m;;;;;;;1;2/3;60;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mellinet-Malassis;Nantes;Raynal;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
