Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Nombre de para-auteurs;Type de livre;Type d'illustrations 1;Type d'illustrations 2;Type d'illustrations 3;Lieu de parution;Orfèvre;Liens notice catalogue;LIBRAIRE 1;LIBRAIRE 2;LIBRAIRE 3;LIBRAIRE 4;LIBRAIRE 5;LIBRAIRE 6;LIBRAIRE 7;LIBRAIRE 8;LIBRAIRE 9;Nome;Prénom;Surnom;Sexe;Age;Nationalité;Importance;Biographie;Bibliographie;Nombre de illustrations;Type de papier;Prix
1836/11/12;46;1836;5736;218;BELLES-LETTRES;Romans et Contes;Français;Un homme entre deux femmes.;Gustave West;;;;;21;;336;;in-8°;;;;;7,50;;;;;;;;;;;;;Mevrel;Paris;Paris, rue de Sorbonne, n. 9;Desessart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5737;215;BELLES-LETTRES;Théâtre;Français;Une jeune fille. Drame en trois actes.;A. H.;Anonyme;;;;4 1/2;;72;;in-8°;;;;;;;;;;;;;;;;;;Herhan;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5741;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Visite à Béranger, et séance d'improvisisation dans sa maisonnette de Fontainebleau.;Eugène de Pradel, improvisateur français;;"Autres;Contexte géographique";;;3 1/2;;56;;in-8°;;;;;2,0;;;;;;;;;;;;;Jacquin;Fontainebleau;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5750;221;BELLES-LETTRES;Romans et Contes;Anglais;A marriage in high life.;lady Charlotte Bury;Nom féminin;Noblesse;;;14 3/8;;230;;in-8°;;;;;5,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;Paris;Amyot;Paris;Truchy;Paris;Th. Barrois;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5752;221;BELLES-LETTRES;Romans et Contes;Anglais;The confessions of an elderly gentleman.;the countess of Blessington;Nom féminin;Noblesse;;;9;;144;;in-8°;;;;;3,0;;;;;;;;;;;;;Smith;Paris;Paris, rue Vivienne, n. 18;Galignani;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5753;221;BELLES-LETTRES;Romans et Contes;Anglais;The confessions of an elderly gentleman.;the countess of Blessington;Nom féminin;Noblesse;;;9;;144;;in-8°;;;;;3,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;Paris;Amyot;Paris;Truchy;Paris;Th. Barrois;Paris;Heideloff et Campé;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5754;202;BELLES-LETTRES;Rhétorique et Eloquence;Grec;S. Joannis Chryostomi in Eutropium eunuchum homilia græce. Ad codicum mss. fidem recensuit et brevibus notis instruxit J. Beulian.;S. Jean Chrysostome;;;;J. Beulian;1;;24;;in-12;;;;;;;;;;;;;;;;;;Gratiot;Paris;Paris, rue Pierre-Sarrasin, n. 12;Hachette;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/12;46;1836;5756;198;BELLES-LETTRES;Introduction et Langues;Français;Leçons hébraïques, à l'usage des écoles primaires.;;Anonyme;;;;17;;34;;in-plano;;;;;;;;;;;;;;;;;;Wittersheim;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5765;220;BELLES-LETTRES;Romans et Contes;Français;Les aventures de Robinson Crusoé, traduites de l'anglais, de Daniel de Foé.;Daniel de Foé;;;;;37;;592;2;in-8°;;8 vignettes;8;;6,0;;;;;;;;;;;;;Dupuy;Paris;Paris, quai des Augustins, n. 17 bis;Lavigne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5766;207;BELLES-LETTRES;Poétique et Poésie;Français;Les Beaucerons en goguette.;Emmanuel Christophe;;;;;1 1/4;;80;;in-32;;;;;;;;;;;;;;;;;;Garnier fils;Chartres;Chartres;Garnier fils;;;;;;;;;;;;;;;;;Chansons.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5772;207;BELLES-LETTRES;Poétique et Poésie;Français;Chansons joyeuses et de table.;"Piron;Collé;Gallet;Pannard;etc.";Compilation;;;;2;;256;;in-64;;;;;;;;;;;;;;;;;;Depierris;Niort;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5779;219;BELLES-LETTRES;Romans et Contes;Français;Le conseil de guerre.;E. Bergounioux;;;;;45 1/4;;724;2;in-8°;;;;;15,0;;;;;;;;;;;;;Crété;Corbeil;Paris, rue de Seine, n. 49;Werdet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5782;219;BELLES-LETTRES;Romans et Contes;Français;Croisière de la Mouche.;l'auteur des Aventures d'un lieutenant de marine;Pseudonyme;Métiers du livre;;;41 1/2;;664;2;in-8°;;;;;15,0;;;;;;;;;;;;;Dépée;Sceaux;Paris, Palais-Royal, n. 88;Dumont;;;;;;;;;;;;;;;;;(1837.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5786;222;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Dialogues des dieux, de Lucien. Traduction française, revue et corrigée, avec sommaires, par A. Mottet. Édition classique.;Lucien;;;A. Mottet;A. Mottet;0 5/6;;20;;in-12;;;;;1,0;;;;;;;;;;;;;J. Delalain;Paris;Paris, rue des Mathurins-St-Jacques;J. Delalain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5791;211;BELLES-LETTRES;Théâtre;Français;"L'épée de mon père. Comédie-vaudeville en un acte; représentée sur le théâtre des Variétés le 21 octobre 1836.";"M. Ch. Desnoyer;M. d'Avrecourt";Collectif;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5794;220;BELLES-LETTRES;Romans et Contes;Français;L'espion. Épisode du territoire neutre. Par J. Fenimore Cooper. Traduction nouvelle. Par M. Benjamin Laroche.;J. Fenimore Cooper;;;M. Benjamin Laroche;;16 1/4;;260;;in-8°;;;;;1,70;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob;F. Didot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5796;209;BELLES-LETTRES;Théâtre;Français;La femme veuve. Farce à IIII personnages, c'est à scauoir : Robinet, Badin, la Femme veuve, la Commère et l'oncle Michaut, oncle paternel de Robinet.;;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Maulde;Paris;Paris, place du Louvre;Techener;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5797;220;BELLES-LETTRES;Romans et Contes;Français;"Les fiancés. Par Walter Scott. Traduction nouvelle ; par Albert Montémont.";Walter Scott;;;Albert Montémont;;12 3/4;;204;;in-8°;;;;;2,30;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5798;214;BELLES-LETTRES;Théâtre;Français;"La fille du Danube, ou Ne m'oubliez pas. Drame-vaudeville en deux actes et à spectacle, imité du ballet de l'opéra; représenté sur le théâtre de la Porte-St-Antoine, le 13 octobre 1836.";"M. St-Yves;M. Veyrat";Collectif;;;;1;;64;;in-32;;;;;0,15;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart St-Martin, n. 12;;;;;;;;;;;;;;;;;;Nouveau Répertoire dramatique.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5799;214;BELLES-LETTRES;Théâtre;Français;"Les Gitanos, ou le Prince et le chevrier. Comédie historique en un acte uet mêlée de chants, imitée du bibliophile Jacob; représentée sur le théâtre du Gymnase des enfans, le 13 avril 1836.";"M. Saint-Yves;M.Xavier";"Collectif;Pseudonyme masculin";;;;2 1/9;;76;;in-18;;;;;0,50;;;;;;;;;;;;;Terzuolo;Paris;Paris, rue Pavée-St-André-des-Arts, n. 13;Pesron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5800;201;BELLES-LETTRES;Introduction et Langues;Français;Grammaire allemande pratique de J. V. Meindinger. Nouvelle édition, revue, corrigée et augmentée.;J. V. Meindinger;;;;;19;;304;;in-8°;;;;;;;;;;;;;;;;;;Trenel;St-Nicolas;St-Nicolas;Trenel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5811;206;BELLES-LETTRES;Poétique et Poésie;Français;Le Luxor. Strophes nationales présentées au roi, le 31 octobre 1836.;Napoléon Crevel de Charlemagne;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;Signé : Napoléon Crevel de Charlemagne.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5812;201;BELLES-LETTRES;Introduction et Langues;Français;Le maître de langue allemande. Nouvelle grammaire allemande, méthodique et raisonnée, d'après J. C. Gottsched, J. C. Adelung et autres grammairiens distingués, contenant des modèles de traduction, de lectures, etc. Vingtième édition, corrigée et augmentée.;;;;;;22;;528;;in-12;;;;;3,0;;;;;;;;;;;;;Levrault;Strasbourg;Strasbourg;Levrault;Paris, rue de la Harpe, n. 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5817;210;BELLES-LETTRES;Théâtre;Français;"Le mauvais œil. Opéra-comique en un acte; paroles de MM. Scribe et Gustave Lemoine; musique de Mlle Loïsa Puget; représenté sur le théâtre de l'Opéra-Comique, le 1er octobre 1836.";"M. Scribe;M. Gustave Lemoine";"Collectif;Nom féminin";Célibataire;;Mlle Loïsa Puget;2 1/4;;36;;in-8°;;;;;2,0;;;;;;;;;;;;;Chassaignon;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5822;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Le nouveau Façardin, ou Narrations comiques et plaisantes de Basile-Nicodème Façardin, de Vaugirard. Publiées par un témoin-oculaire et auriculaire, et rédigées par C. d'Av...;C. d'Av…..;Anonyme;;;;3;;108;;in-18;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, rue Gît-le-Cœur, n. 7;Chassaignon;;;;;;;;;;;;;;;;;;C. d'Av..... (Cousin d'Avallon) est le véritable auteur (JBM).;http://ark.bnf.fr/ark:/12148/cb30282197b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5824;199;BELLES-LETTRES;Introduction et Langues;Français;Nouveaux élémens de grammaire en quarante-huit leçons.;M. A. Peigné;;;;;6 1/6;;148;;in-12;;;;;1,25;;;;;;;;;;;;;Duverger;Paris;Paris, rue de la Harpe, n. 81;Levrault;;;;;;;;;;;;;;;;;La couverture porte : Deuxième édition.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5825;225;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Casimir Delavigne, de l'Académie française. Seule édition avouée par l'auteur et publiée sous sa direction. Première livraison.;Casimir Delavigne, de l'Académie française;;"Contexte géographique;Sociétés savantes";;;1;;16;;in-8°;;une planche;1;;0,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Filles-St-Thomas, n. 5;Delloye et Lecou;Paris, quai des Augustins, n. 39;Furne;;;;;;;;;;;;;;;Prix de la livraison : 0-50. L'ouvrage sera publié en 32 livraisons et contiendra ensemble 36 à 40 feuilles et 13 gravures.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5825;225;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Casimir Delavigne, de l'Académie française. Seule édition avouée par l'auteur et publiée sous sa direction. Deuxième livraison.;Casimir Delavigne, de l'Académie française;;"Contexte géographique;Sociétés savantes";;;1 1/2;;24;;in-8°;;;;;0,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Filles-St-Thomas, n. 5;Delloye et Lecou;Paris, quai des Augustins, n. 39;Furne;;;;;;;;;;;;;;;Prix de la livraison : 0-50. L'ouvrage sera publié en 32 livraisons et contiendra ensemble 36 à 40 feuilles et 13 gravures.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5827;204;BELLES-LETTRES;Poétique et Poésie;Français;Le peuple (en 1830). Poëme.;L. Foy;;;;;21;;336;;in-8°;;;;;8,0;;;;;;;;;;;;;Dupuy;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5829;218;BELLES-LETTRES;Romans et Contes;Français;Picciola.;M. X.-B. Saintine;;;;;27 1/4;;436;;in-8°;;;;;7,50;;;;;;;;;;;;;Locquin;Paris;Paris;A. Dupont;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5830;218;BELLES-LETTRES;Romans et Contes;Français;La pierre de touche.;l'auteur de Valida;Pseudonyme;Métiers du livre;;;46;;736;2;in-8°;;;;;15,0;;;;;;;;;;;;;Mme Porthmann;Paris;Paris, place Vendôme, n. 16;Levavasseur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5831;203;BELLES-LETTRES;Poétique et Poésie;Français;"Poésies françaises de J. E. Alione (d'Asti), composées de 1494 à 1520 ; publiées pour la première fois en France, avec une Notice biographique et bibliographique, par J. C. Brunet.";J. E. Alione (d'Asti);;Contexte géographique;;J. C. Brunet;10 3/4;;172;;in-8°;108;;;;14,0;;;;;;;;;;;;;Terzuolo;Paris;Paris;Silvestre;;;;;;;;;;;;;;;;;Édition tirée à 108 exemplaires. On a tiré à part quelques exemplaires de la Notice.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5833;227;BELLES-LETTRES;Epistolaires;Français;Première lettre de A. J. Q. Beuchot à L. N. Barbier, sous-bibliothécaire au Louvre.;A. J. Q. Beuchot;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;P. Renouard;Paris;;;;;;;;;;;;;;;;;;;Datée du 26 octobre 1836. Affaire personnelle, non bibliographique. N'est pas encore publiée.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5839;221;BELLES-LETTRES;Romans et Contes;Français;"Le Robinson Suisse, ou Histoire d'une famille suisse naufragée. Par Joahnn Rodolph Wyss ; traduit de l'allemand sur la dernière édition par Frederich Muller. Tome II.";Joahnn Rodolph Wyss;;;Frederich Muller;;11 1/2;;276;;in-12;;gravures;;;2,0;;;;;;;;;;;;;Dupuy;Paris;Paris, quai des Augustins, n. 17 bis;Lavigne;;;;;;;;;;;;;;;;;Le premier volume a été annoncé sous le n. 5722.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5840;220;BELLES-LETTRES;Romans et Contes;Français;Scènes de la vie anglaise.;"Mme C. Bodin (Jenny Bastide);lord Ellis";"Pseudonyme féminin;Collectif";"Noblesse;Épouse;Nom féminin";;;41;;656;2;in-8°;;;;;15,0;;;;;;;;;;;;;Crété;Corbeil;Paris, Palais-Royal;Dumont;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5843;201;BELLES-LETTRES;Introduction et Langues;Français;Suite de l'Étude raisonnée de la langue anglaise, ou Seconde série de versions tirées des meilleurs auteurs anglais, et suivies de notes raisonnées qui en expliquent les principales difficultés.;A. Piers;;;;;10 1/2;;252;;in-12;;;;;2,50;;;;;;;;;;;;;Ducessois;Paris;Paris, rue Mazarine, n. 19;chez l'auteur;Paris, rue du Coq, n. 9;Baudry;Paris, quai des Augustins, n. 57;Poilleux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5846;220;BELLES-LETTRES;Romans et Contes;Français;Le talisman. Par Walter Scott. Traduction nouvelle, par M. Albert Montémont.;Walter Scott;;;M. Albert Montémont;;13 1/4;;212;;in-8°;;;;;1,40;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5850;204;BELLES-LETTRES;Poétique et Poésie;Français;La Tyronniade. Nouvel art poétique en deux chants.;un ami de feu l'auteur des Classiques et des romantiques;Pseudonyme masculin;Autres;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Thomas;Nanci;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5851;213;BELLES-LETTRES;Théâtre;Français;"Une fascination, ou l'Amour en livrée. Vaudeville en un acte; représenté sur le théâtre du Panthéon, le 3 octobre 1836.";M. Anicet Bourgeois;;;;;0 3/4;;48;;in-32;;;;;0,15;;;;;;;;;;;;;Mme Dondey-Dupré;Paris;Paris, boulevart Saint-Martin, n. 12;;;;;;;;;;;;;;;;;;Nouveau répertoire dramatique.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5852;218;BELLES-LETTRES;Romans et Contes;Français;Une heure trop tard. Troisième édition.;Alphonse Karr;;;;;41;;656;2;in-8°;;;;;15,0;;;;;;;;;;;;;Leboyer;Lagny;Paris, rue St-André, n. 33;Ollivier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5875;209;BELLES-LETTRES;Poétique et Poésie;Polonais;Poezye Adama Mickiewicza. Tomo osmy.;Adam Mickiewicz;;;;;6;;216;;in-18;;;;;;;;;;;;;;;;;;Bourgogne;Paris;Paris, rue des Marais-Saint-Germain, n. 17 bis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5876;209;BELLES-LETTRES;Poétique et Poésie;Polonais;Wiersze Nalecza.;;Anonyme;;;;0 1/2;;32;;in-32;;;;;;;;;;;;;;;;;;Bourgogne;Paris;;;;;;;;;;;;;;;;;;;Poésies.;"Je corrige ""Nalçcza"" en ""Nalecza"", grâce au catalogue de la BnF (JBM).";http://ark.bnf.fr/ark:/12148/cb11563901z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/19;47;1836;5877;209;BELLES-LETTRES;Poétique et Poésie;Polonais;Zelazna Maryna. Wiersz Ludwika Mieroslawskiego.;Ludwik Mieroslawski;;;;;2 1/3;;84;;in-18;;;;;;;;;;;;;;;;;;Bourgogne;Paris;Paris, rue des Marais-St-Germain, n. 17 bis;;;;;;;;;;;;;;;;;;Poésies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5878;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Almanach des dames, pour l'an 1837.;;Anonyme;;;;8;;256;;in-16;;8 gravures;8;;6,0;;;;;;;;;;;;;Jules Didot l'aîné;Paris;Paris, rue de Lille, n. 17;Treuttel et Würtz;;;;;;;;;;;;;;;;;Et suivant les reliures, de 8 à 30 fr.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5881;214;BELLES-LETTRES;Théâtre;Français;"L'amour et l'homoeopathie. Vaudeville en deux actes; représenté sur le théâtre de la Porte-St-Antoine, le 5 octobre 1836.";"M. Henry;M. Adolphe Jadin;M. Alphonse";"Collectif;Pseudonyme masculin";;;;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;Proux;Paris;Paris, Palais-Royal;Barba;Paris, galerie Véro-Dodat, n. 1;Jules Laisné;Paris;Morain;Paris;Postel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5889;207;BELLES-LETTRES;Poétique et Poésie;Français;Boutades d'un vieux grognard. Chansons dédiées à ses frères d'armes.;un capitaine d'infanterie;Pseudonyme masculin;Armée et maintien de l'ordre;;;6 2/3;;240;;in-18;;;;;;;;;;;;;;;;;;Morlent;Le Havre;Le Havre;Morlent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;48;1836;5896;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Le conteur momusien, revue populaire. Première livraison.;M. S. M. Barroy;;;;;1;;16;;in-8°;;;;;0,30;;;;;;;;;;;;;Chassaignon;Paris;Paris, Palais-Royal;Barba;Paris, quai St-Michel, 25;Jouanaux;Paris, rue St-Martin, n. 257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5897;202;BELLES-LETTRES;Introduction et Langues;Français;Corrigé du cours de thèmes italiens de M. Sarchi.;professeur Vimercati;;Enseignement;;;8 1/2;;136;;in-8°;;;;;3,0;;;;;;;;;;;;;Bourgogne;Paris;Paris;chez l'auteur;Paris, rue Richelieu, n. 14;Th. Barrois;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5899;199;BELLES-LETTRES;Introduction et Langues;Français;Cours de langue française. Analyse grammaticale, suivant les principes de la dernière édition du Dictionnaire de l'académie.;F. M. T. Robert;;;;;3;;72;;in-12;;;;;0,80;;;;;;;;;;;;;Malteste;Paris;Paris, place de la Bourse, n. 13;Delloye;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5904;200;BELLES-LETTRES;Introduction et Langues;Français;"Dictionnaire abrégé de l'Académie française, comprenant sans exception tous les mots de la langue écrite ou parlée, tous les termes d'arts et métiers, et tous les mots adoptés dans les nouvelles nomenclatures scientifiques ; revu et corrigé sur la dernière édition du Dictionnaire de l'académie française ; suivi des élémens de la grammaire française, d'un dictionnaire des difficultés, d'un traité des tropes, de versification française, d'un dictionnaire des rimes, d'une nomenclature des homonymes et paronymes, et de trois vocabulaires de mythologie, des noms historiques et de géographie. Avec une préface, par M. Vivien.";Académie française;Pseudonyme collectif;"Sociétés savantes;Contexte géographique";;M. Vivien;81;;1296;;in-8°;;;;;14,0;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Petits-Augustins, n. 5;Pourrat frères;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5907;200;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire de poche de la langue française, rédigé d'après l'académie française. Édition revue et augmentée de tous les mots nouveaux.;P. A. Delanneau;;;;;7 1/4;;464;;in-32;;;;;1,75;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Petits-Augustins, n. 5;Pourrat frères;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5910;213;BELLES-LETTRES;Théâtre;Français;"Dolores. Drame en trois actes; représenté sur le théâtre de la Gaîté, le 3 novembre 1836.";M. Dennery;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5915;210;BELLES-LETTRES;Théâtre;Français;"La Esmeralda. Opéra en quatre actes, musique de Mlle Louise Bertin, paroles de M. Victor Hugo, décors de MM. Philastre et Cambon; représenté sur le théâtre de l'Académie royale de musique, le 14 novembre 1836.";M. Victor Hugo;"Collectif;Nom féminin";Célibataire;;"Mlle Louise Bertin;M. Philastre;M. Cambon";2;;32;;in-8°;;;;;1,0;;;;;;;;;;;;;Everat;Paris;Paris, rue Richelieu, n. 97;Schlesinger;Paris, à l'Opéra;Jonas;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5918;211;BELLES-LETTRES;Théâtre;Français;"La femme de l'épicier. Comédie-vaudeville en un acte; représentée sur le théâtre du Vaudeville, le 5 novembre 1836.";"M. Varin;M. Laurencin";Collectif;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5920;205;BELLES-LETTRES;Poétique et Poésie;Français;Feux follets.;Léon Merabréa;;;;;21 1/2;;344;;in-8°;;;;;5,0;;;;;;;;;;;;;Prudhomme;Grenoble;Paris;Edouard Legrand et Bergounioux;;;;;;;;;;;;;;;;;En prose.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/11/26;48;1836;5923;204;BELLES-LETTRES;Poétique et Poésie;Français;La Henriade de Voltaire. Poëme en 10 chants. Nouvelle édition, avec les variantes, accompagnée de notes anciennes et nouvelles, etc. Livraisons 1, 2, 3.;Voltaire;Pseudonyme;;;;6;;96;3;in-8°;;2 gravures;2;;0,50;;;;;;;;;;;;;Boudon;Paris;Paris, passage du Caire, n. 51;;Paris, passage Vendôme, n. 15;Bouquin de Lasouche;;;;;;;;;;;;;;;Trois cahiers in-8° de 6 feuilles, plus 2 gravures. Paraîtra en 15 ou 16 livraisons. Il paraît une livraison par semaine à partir du 1er novembre. Prix de chaque livraison : 0-50. Voyez n. 4137.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
