Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1835/05/23;21;1835;2771;212;BELLES-LETTRES;Romans et Contes;Français;Erard de Châtelet. Esquisses du tems de Louis XIV. 1661-1664.;l'auteur du duc de Guise à Naples;Pseudonyme;Métiers du livre;;;42 1/4;;676;2;in-8°;;;;;15,0;;;;;;;;;;;;;Boudon;Paris;Paris, rue des Filles-Saint-Thomas, n. 5 et 13.;Delloye;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2775;207;BELLES-LETTRES;Théâtre;Français;"Les fureurs de l'amour. Tragédie burlesque en un acte et en vers; représentée sur le théâtre des jeunes artistes le 9 juin 1798.";M. R.;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, rue Meslay, n. 34;Bezou;Paris, boulevart Saint-Martin, n. 29;;;;;;;;;;;;;;;;Voyez dans le n. 28 du Feuilleton pour 1834 la Notice de M. Ravenel sur l'auteur des Fureurs de l'amour, mort en 1834.;;
1835/05/23;21;1835;2777;212;BELLES-LETTRES;Romans et Contes;Français;Grangeneuve.;H. de Latouche;;;;;49 1/2;;792;2;in-8°;;;;;15,0;;;;;;;;;;;;;Pinard;Paris;Paris, quai des Augustins, n. 21;Magen;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2778;212;BELLES-LETTRES;Romans et Contes;Français;Henri Percy, comte de Northumberland. (XVIe siècle.);Mme la princesse de Craon;Nom féminin;"Épouse;Noblesse";;;48 3/4;;780;2;in-8°;;;;;15,0;;;;;;;;;;;;;Fain;Paris;Paris, place de la Bourse, n. 5 et 13;Delloye;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2785;207;BELLES-LETTRES;Théâtre;Français;"Karl, ou le Châtiment. Drame en quatre actes. Par MM. Lockroy et Anicet Bourgeois, musique de M. Piccini ; représenté sur le théâtre de la Porte-St-Martin le 3 avril 1835.";"M. Lockroy;M. Anicet Bourgeois";Collectif;;;M. Piccini;1 1/4;;20;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;Une autre édition a été annoncée sous le n. 2529.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 5.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 6.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 7.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 8.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 9.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 10.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 11.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2786;194;BELLES-LETTRES;Introduction et Langues;Français;Leçons de grammaire et de morale, à l'usage des sourds-muets, accompagnées de quelques mots en faveur des sourds-muets et dans l'intérêt des enfans qui entendent et parlent. Livraison 12.;M. Pissin-Sicard;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, place du Palais-de-Justice, n. 1;Pissin;;;;;;;;;;;;;;;;;Prix des 12 livraisons : 3-0.;;
1835/05/23;21;1835;2787;212;BELLES-LETTRES;Romans et Contes;Français;Leone Leoni.;George Sand;"Pseudonyme;Nom féminin";;;;21 1/2;;344;;in-8°;;;;;7,50;;;;;;;;;;;;;Everat;Paris;Paris, rue des Beaux-Arts n. 10;Bonnaire;Paris, quai des Augustins, n. 21;Magen;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2788;212;BELLES-LETTRES;Romans et Contes;Français;Madame de Varennes.;Edouard Bergounioux;;;;;20;;320;;in-8°;;;;;7,50;;;;;;;;;;;;;Mme Delacombe;Paris;Paris, rue de Seine, n. 49;Werdet;Paris, quai des Augustins, n. 59;Ed. Legrand et Jules Bergounioux;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2789;207;BELLES-LETTRES;Théâtre;Français;"Manette. Comédie-vaudeville en un acte; représentée sur le théâtre du Palais-Royal le 28 avril 1835.";"M. Bayard;M. Gabriel";"Collectif;Pseudonyme masculin";;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2797;205;BELLES-LETTRES;Théâtre;Français;"Mise en scène et décorations de la Juive, grand opéra en cinq actes, paroles de M. Scribe, musique de M. Auber ; représenté à l'Académie royale de musique le 23 février 1835.";;Anonyme;;;;0 1/2;;4;;in-4°;;2 planches représentant l'une cinq décorations, l'autre divers costumes et accessoires;2;;;;;;;;;;;;;;;Duverger;Paris;Paris, rue Rameau, n. 6;Duverger;;;;;;;;;;;;;;;;;Voyez n. 1417 des LIVRES.;;
1835/05/23;21;1835;2800;203;BELLES-LETTRES;Poétique et Poésie;Français;Napoléon en Égypte. Poëme en huit chants. Quatorzième édition. Le Fils de l'homme, et Waterloo. Livraisons 3 à 7.;"Barthélemy;Méry";Collectif;;;;10;;160;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Un seul cahier in-8° de 10 feuilles. Prix de chaque livraison : 0-50. L'édition avait été promise en 11 livraisons.;;
1835/05/23;21;1835;2800;203;BELLES-LETTRES;Poétique et Poésie;Français;Napoléon en Égypte. Poëme en huit chants. Quatorzième édition. Le Fils de l'homme, et Waterloo. Livraisons 8 à 12.;"Barthélemy;Méry";Collectif;;;;9 1/2;;152;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Un seul cahier in-8° de 9 feuilles 1/2. Prix de chaque livraison : 0-50. L'édition avait été promise en 11 livraisons.;;
1835/05/23;21;1835;2801;207;BELLES-LETTRES;Théâtre;Français;"La None sanglante. Drame en cinq actes; représenté sur le théâtre de la Porte-Saint-Martin le 17 février 1835.";"M. Anicet Bourgeois;M. J. Maillan";Collectif;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;Dans deux autres éditions annoncées sous le n. 1563, le nom de l'un des auteurs est écrit Mallian.;;
1835/05/23;21;1835;2807;218;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Alex. Dumas. (Tome II) Théâtre, tome II. (Christine et Charles VII.) — (Tome IV) Théâtre, tome IV. (La Tour de Nesle et Angèle.);Alex. Dumas;;;;;50 3/4;;812;2;in-8°;;;;;6,0;;;;;;;;;;;;;Plassan;Paris;Paris;Charpentier;;;;;;;;;;;;;;;;;Prix de chaque volume : 6-0.;;
1835/05/23;21;1835;2807;218;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Alex. Dumas. Deuxième partie du tome V. (Napoléon Bonaparte.);Alex. Dumas;;;;;17 3/8;;278;;in-8°;;;;;6,0;;;;;;;;;;;;;Plassan;Paris;Paris;Charpentier;;;;;;;;;;;;;;;;;Prix de chaque volume : 6-0.;;
1835/05/23;21;1835;2808;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Beaumarchais, précédées d'une Notice sur sa vie et ses ouvrages, par M. Saint-Marc Girardin. (Livraisons 1 à 19.);Beaumarchais;;;;M. Saint-Marc Girardin;45 1/4;;724;;in-8°;;5 gravures;5;;0,50;;;;;;;;;;;;;Everat;Paris;Paris, quai des Augustins, n. 39;Furne;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'ouvrage se composera de 20 livraisons.;;
1835/05/23;21;1835;2809;199;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres complètes de Boileau Despréaux, précédées des Œuvres de Malherbe, et suivies des Œuvres poétiques de J.-B. Rousseau.;"Boileau Despréaux;Malherbe;J.-B. Rousseau";Compilation;;;;45 3/4;;732;;in-8°;;un portrait;1;;11,0;;;;;;;;;;;;;Everat;Paris;Paris, rue de l'Eperon, n. 6;Lefèvre;;;;;;;;;;;;;;;;;Le Boileau est complet. Ce ne sont pas les Oeuvres complètes, mais les Oeuvres choisies de Malherbe et de J.-B. Rousseau.;;
1835/05/23;21;1835;2810;214;BELLES-LETTRES;Romans et Contes;Français;Oeuvres de Fenimor Cooper. Traduction de Defauconpret, avec les préfaces et notes nouvelles de la dernière édition de Londres, et des notes par M. Amédée Pichot. Livraisons 1 à 7.;Fenimore Cooper;;;Defauconpret;M. Amédée Pichot;27 1/4;;436;;in-8°;;un frontispice, 2 planches et une carte;4;;0,50;;;;;;;;;;;;;Everat;Paris;Paris, quai des Augustins;Furne;Paris;Ch. Gosse;Paris;Perrotin;;;;;;;;;;;;;Prix de chaque livraison : 0-50.;;
1835/05/23;21;1835;2811;205;BELLES-LETTRES;Théâtre;Français;Œuvres de Molière, avec des notes de divers commentateurs. Livraisons 1 à 8.;Molière;Pseudonyme;;;divers commentateurs;16 1/4;;260;;in-8°;;8 gravures;8;;0,50;;;;;;;;;;;;;Everat;Paris;Paris, quai des Augustins, n. 39;Furne;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. Il y aura 28 livraisons qui formeront un seul volume, avec 16 gravures.;;
1835/05/23;21;1835;2814;204;BELLES-LETTRES;Poétique et Poésie;Français;Ossian. Traduction nouvelle et complète, par M. de Saint-Geniès. (Prospectus.);;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Fournier;Paris;Paris, rue Portefoin, n. 8;chez l'auteur;;;;;;;;;;;;;;;;;La traduction sera en prose. Il y aura environ 100 feuilles in-folio ou 400 pages. Prix de chaque livraison de 6 feuilles: 1-25. Avec 2 estampes: 2-0.;;
1835/05/23;21;1835;2816;198;BELLES-LETTRES;Poétique et Poésie;Français;Le pas d'armes de la bergère, maintenu au tournoi de Tarascon. Publié d'après le manuscrit de la bibliothèque du roi, avec un précis de la chevalerie et des tournois, et la relation du carrousel exécuté à Saumur, en présence de S. A. R. MADAME, duchesse de Berry, le 20 juin 1828. Par G. A. Crapelet, imprimeur. Seconde édition, conforme à la première de 1828.;;Anonyme;Métiers du livre;;G. A. Crapelet, imprimeur;10;;160;;in-8°;;;;;18,0;;;;;;;;;;;;;Crapelet;Paris;Paris, boulevart des Italiens, n. 10;Bohaire;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2817;200;BELLES-LETTRES;Poétique et Poésie;Français;Pèlerinages.;Edouard d'Anglemont;;;;;18;;288;;in-8°;;;;;7,50;;;;;;;;;;;;;Dupuy;Paris;Paris, rue des Grands-Augustins, n. 22;Renduel;;;;;;;;;;;;;;;;;En vers.;;
1835/05/23;21;1835;2818;206;BELLES-LETTRES;Théâtre;Français;"Le père Goriot. Drame-vaudeville en trois actes; représenté sur le théâtre des Variétés le 12 avril 1835.";"M. Théaulon;M. Al. Decomberousse;M. Jaime";Collectif;;;;2 1/2;;90;;in-18;;;;;2;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart St-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2829;198;BELLES-LETTRES;Poétique et Poésie;Français;Le roman du Renart. Supplément, variantes et corrections. Publié d'après les manuscrits de la bibliothèque du roi et de la bibliothèque de l'Arsenal, par P. Chabaille.;;Anonyme;;;P. Chabaille;28 1/4;;452;;in-8°;;une planche (Plassan);1;;10,0;;;;;;;;;;;;;Plassan;Paris;Paris, rue des Bons-Enfans, n. 30;Silvestre;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2842;212;BELLES-LETTRES;Romans et Contes;Français;Toussaint le Mulâtre. Par Antony Thouret. Seconde édition. (Titres et faux-titres des deux volumes.);Antony Thouret;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Pinard;Paris;Paris, place Vendôme, n. 16;Levavasseur;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2847;212;BELLES-LETTRES;Romans et Contes;Français;Un mariage de cour. Crime et silence.;Pourcelt de Baron, ex-directeur du théâtre de Nantes;;"Contexte géographique;Beaux-Arts";;;25 1/2;;408;;in-8°;;;;;7,50;;;;;;;;;;;;;Bacquenois;Paris;Paris, rue des Beaux-Arts, n. 3 bis;Souverain;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2856;214;BELLES-LETTRES;Romans et Contes;Anglais;Abbotsford and Newstead Abbey.;Washington Irving;;;;;7 1/2;;180;;in-12;;;;;2,0;;;;;;;;;;;;;Bourgogne;Paris;Paris, rue Vivienne, n. 18;Galignani;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2857;214;BELLES-LETTRES;Romans et Contes;Anglais;Abbotsford and Newstead Abbey.;Washington Irving;;;;;6 1/3;;228;;in-18;;;;;1,50;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;Paris, rue de la Paix;Amyot;Paris;Truchy;Paris;Th. Barrois;;;;;;;;;;;;;
1835/05/23;21;1835;2858;214;BELLES-LETTRES;Romans et Contes;Anglais;The student, a series of papers.;El. Bulwer;;;;;16;;256;;in-8°;;;;;3,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;Paris;Amyot;Paris;Truchy;Paris;Th. Barrois;;;;;;;;;;;;;
1835/05/23;21;1835;2859;215;BELLES-LETTRES;Romans et Contes;Espagnol;El ingenioso hidalgo don Quijote de la Mancha, compuesto por Miguel de Cervantes Saavedra, con el elogio de Cervantes, por D. José Mor de Fuentes.;Miguel de Cervantes Saavedra;;;;D. José Mor de Fuentes;51 1/2;;824;;in-8°;;12 gravures et un portrait;13;;10,0;;;;;7,5;;;;;;;;Everat;Paris;Paris, rue du Coq;Baudry;Paris;Amyot;Paris;Truchey;Paris;Th. Barrois;;;;;;;;;;;Sans gravures: 7-50.;;
1835/05/23;21;1835;2860;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Grec;"Vingt-quatre dialogues des morts de Lucien, texte grec ; accompagné de notes, avec les racines par ordre des dialogues, et leur table alphabétique ; par V. Parisot.";Lucien;;;;V. Parisot;5;;120;;in-12;;;;;1,0;;;;;;;;;;;;;Ducessois;Paris;Paris, quai des Augustins, n. 57;Poilleux;;;;;;;;;;;;;;;;;;;
1835/05/23;21;1835;2863;209;BELLES-LETTRES;Théâtre;Italien;Teatro di Cesare Servadio.;Cesare Servadio;;;;;1 1/2;;54;;in-18;;;;;1,0;;;;;;;;;;;;;Moquet;Paris;Paris, rue du Coq-Saint-Honoré, n. 9;Baudry;;;;;;;;;;;;;;;;;N. 2. Civetteria e sentimento, commedia in tre atti.;;
1835/05/23;21;1835;2864;218;BELLES-LETTRES;Polygraphes;"Français;Latin";"Oeuvres de Salluste. Traduction nouvelle, comprenant la Guerre de Jugurtha, les fragmens de la grande histoire romaine, la Conjuration de Catilina, et les deux épîtres à César ; accompagnée d'une Notice biographique et littéraire sur Salluste, d'observations préliminaires, et d'un commentaire historique et critique sur chacun de ses ouvrages ; par M. Ch. Du Rozoir. Tome Ier.";Salluste;;;M. Ch. Du Rozoir;M. Ch. Du Rozoir;29 3/4;;476;;in-8°;;;;;7,0;;;;;;;;;;;;;Panckoucke;Paris;Paris, rue des Poitevins, n. 14;Panckoucke;;;;;;;;;;;;;;;;;XXIe livraison de la Bibliothèque latine-française. C'est sans doute une réimpression.;;
1835/05/30;22;1835;2874;205;BELLES-LETTRES;Théâtre;Français;Angélo, tyran de Padoue. Drame en quatre actes, en prose, raconté par Dumanet, caporal de la 1re du 3e, 22e régiment de ligne, orné de réflexions sur le jeu des acteurs.;l'auteur des parodies de Marie Tudor, d'Angèle, des Mal-contents, etc.;Pseudonyme;Métiers du livre;;;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;Mevrel;Paris;Paris, galerie Véro-Dodat, n. 1;Laisné;;;;;;;;;;;;;;;;;;;
1835/05/30;22;1835;2880;209;BELLES-LETTRES;Théâtre;Français;La baraque de Polichinelle.;;Anonyme;;;;1 1/2;;24;;in-8°;;2 grandes planches;2;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;En 13 scènes, avec musique.;;
1835/05/30;22;1835;2886;205;BELLES-LETTRES;Théâtre;Français;"Le cheval de bronze. Opéra-féerie en trois actes, paroles de M. Scribe, musique de M. Auber ; représenté sur le théâtre royal de l'Opéra-Comique le 28 mars 1835.";M. Scribe;;;;M. Auber;5;;80;;in-8°;;;;;3,50;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart Saint-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;
1835/05/30;22;1835;2887;198;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";Choix de poésies françaises, traduites et imitées en vers latins, par M. Paul ***.;M. Paul ***;Anonyme masculin;;;;1;;36;;in-18;;;;;;;;;;;;;;;;;;Lesourd;Angers;;;;;;;;;;;;;;;;;;;Le texte français précède la traduction latine. Le faux-titre porte : Souvenir scholastique.;;
1835/05/30;22;1835;2904;217;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;De tout un peu. Tiré des papiers du défunt, et traduit de l'ouvrage allemand Tutti frutti, du prince Puckler Muskau, par J. Cohen. Tomes III et IV.;le prince Puckler Muskau;;Noblesse;J. Cohen;;38 5/8;;618;2;in-8°;;;;;12,0;;;;;;;;;;;;;Beau;St-Germain-en-Laye;Paris, rue de Seine, n. 14;Fournier;;;;;;;;;;;;;;;;;Voyez n. 3062 de 1834.;;
1835/05/30;22;1835;2906;217;BELLES-LETTRES;Philologie, Critique, Mélanges;"Français;Latin";Les délices de la jeunesse chrétienne, ou Recueil de morceaux peu connus sur des sujets religieux. Publié par A. F. Pornin.;;Compilation;;;A. F. Pornin;47 3/4;;764;2;in-8°;;;;;4,0;;;;;;;;;;;;;Raynal;Rambouillet;Paris, place Saint-André-des-Arts, n. 11;Jeanthon;;;;;;;;;;;;;;;;;Un volume contient la prose et poésie latine, l'autre la prose et poésie française.;;
1835/05/30;22;1835;2909;212;BELLES-LETTRES;Romans et Contes;Français;Deux modistes.;l'auteur de la Prima dona et le garçon boucher, etc.;Pseudonyme;Métiers du livre;;;22;;352;;in-8°;;;;;15,0;;;;;;;;;;;;;Saunié;Auxonne;Paris;Hippolyte Souverain;;;;;;;;;;;;;;;;;;;
1835/05/30;22;1835;2912;196;BELLES-LETTRES;Introduction et Langues;Français;"Dictionnaire français-anglais et anglais-français, rédigé d'après un nouveau plan, pour le français, sur le dictionnaire de l'académie, et sur ceux de Gattel, de Boiste, de Wailly, de Laveaux ; pour l'anglais, sur les dictionnaires de Boyer, de Johnson, de Walker, de Lévisac, et principalement sur ceux de Chambord et des Carrières, contenant, etc.; augmenté d'environ 5,000 mots de la langue usuelle, etc. Sixième édition, considérablement augmentée.";A. Boniface;;;;;138 3/4;;2220;2;in-8°;;;;;20;;;;;;;;;;;;;Belin-Mandar;St-Cloud;Paris, rue St-André-des-Arts, n. 55;Belin-Mandar;Paris;Baudry;;;;;;;;;;;;;;;;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 7.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 8.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 9.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 10.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 11.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 12.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
1835/05/30;22;1835;2913;195;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires les plus célèbres, contenant, etc. Par Napoléon Landais. Revu par un comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux. Tome II. Livraison 13.;Napoléon Landais;;"Enseignement;Université";;comité composé d'anciens inspecteurs de l'université, de proviseurs et de professeurs des colléges royaux;2;;32;;grand in-8°;;;;;0,30;;;;;;;;;;;;;Everat;Paris;Paris, rue du Faubourg-Montmartre, n. 15;;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0,30. L'ouvrage est terminé. La 32e livraison du tome II est la dernière de l'ouvrage.;;
