Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1826/12/20;101;1826;7850;208;BELLES-LETTRES;Poétique et Poésie;Français;Relation de la Haute-Auvergne en trois parties sur les mœurs de ses habitans et sur la fructification des terrains vagues et incultes du département.;le sieur Beynaguet, cultivateur;;Autres;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Picut;Aurillac;;;;;;;;;;;;;;;;;;;Datée d'Aurillac, le 20 octobre 1826.;;
1826/12/20;101;1826;7850;208;BELLES-LETTRES;Poétique et Poésie;Français;La nouvelle Abeille du Parnasse, ou Choix de morceaux tirés de nos meilleurs poètes, à l'usage des maisons d'éducation. Treizième édition.;;Compilation;;;;8;;288;;in-18;;une planche;1;;;;;;;;;;;;;;;Gratiot;Paris;Paris, rue des Mathurins, n. 14;Leprieur;Paris;Letellier fils;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7851;205;BELLES-LETTRES;Poétique et Poésie;Français;Almanach des Muses. 1827.;;Anonyme;;;;11;;264;;petit in-12;;un frontispice gravé;1;;;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart Saint-Martin, n. 3;Bouquin de la Souche;;;;;;;;;;;;;;;;;LXIIIe année de la collection.;;
1826/12/20;101;1826;7851;205;BELLES-LETTRES;Poétique et Poésie;Français;Almanach des Muses. 1827.;;Anonyme;;;;11;;264;;petit in-12;;un frontispice gravé;1;;;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart Saint-Martin, n. 5;Bouquin de la Souche;;;;;;;;;;;;;;;;;LXIIIe année de la collection.;;
1826/12/20;101;1826;7852;212;BELLES-LETTRES;Poétique et Poésie;Français;Le souvenir des Ménestrels, contenant une collection de romances inédites, composées par les meilleurs auteurs. XIV année.;;Compilation;;;;0 5/8;;20;;in-16;;planches;;;;;;;;;;;;;;;;Duverger;Paris;Paris, galerie Vivienne, n. 70;chez l'auteur;;;;;;;;;;;;;;;;;Plus des plauches et 136 pages de musique.;;
1826/12/20;101;1826;7852;212;BELLES-LETTRES;Poétique et Poésie;Français;Le souvenir des Ménestrels, contenant une collection de romances inédites, composées par les meilleurs auteurs. XIV année.;;Collectif;;;;0 5/8;;20;;in-16;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, galerie Vivienne, n. 70;chez l'auteur;;;;;;;;;;;;;;;;;Plus des planches et 136 pages de musique.;;
1826/12/20;101;1826;7853;211;BELLES-LETTRES;Poétique et Poésie;Français;Supplément à la nouvelle anthologie, ou Choix de chansons anciennes et nouvelles, publiées par L. Castel. Ire livraison.;;Anonyme;;;L. Castel;1;;64;;in-32;;;;;0,50;;;;;;;;;;;;;Farcy;Paris;Paris, Palais-Royal, galerie de bois, n. 263-264;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7853;211;BELLES-LETTRES;Poétique et Poésie;Français;Manuel des agens de la compagnie française du Phénit.;;Anonyme;;;;20 3/4;;332;;grand in-8°;;;;;;;;;;;;;;;;;;Goetschy;Paris;;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7854;213;BELLES-LETTRES;Poétique et Poésie;Français;Cinquième légion. Fête de S. M. Charles X. Banquet du 8 novembre 1826.;;Anonyme;;;;2 3/4;;44;;in-8°;;;;;;;;;;;;;;;;;;Everat;Paris;;;;;;;;;;;;;;;;;;;Couplets. Ne se vend pas.;;
1826/12/20;101;1826;7854;213;BELLES-LETTRES;Poétique et Poésie;Français;Cinquième légion. Fête de S. M. Charles X. Banquet du 9 novembre 1826.;;Anonyme;;;;2 3/4;;44;;in-8°;;;;;;;;;;;;;;;;;;Everat;Paris;;;;;;;;;;;;;;;;;;;Couplets. Ne se vend pas.;;
1836/12/31;53;1836;7855;208;BELLES-LETTRES;Poétique et Poésie;Français;Couplets pour la fête de Sa Majesté.;M. Robert, sous-inspecteur des forêts;;"Contexte géographique;Autres";;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;J. M. Douladoure;Toulouse;;;;;;;;;;;;;;;;;;;Par M. Robert, sous-inspecteur des forêts.;;
1826/12/20;101;1826;7855;213;BELLES-LETTRES;Poétique et Poésie;Français;Couplets pour la fête de Sa Majesté.;M. Robert, sous-inspecteur des forêts;;Administration;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;J. M. Douladoure;Toulouse;;;;;;;;;;;;;;;;;;;Par M. Robert, sous-inspecteur des forêts.;;
1826/12/20;101;1826;7856;214;BELLES-LETTRES;Théâtre;Français;Almanach des spectacles, pour 1827. Sixième année, contenant, etc.;;Anonyme;;;;10 7/8;;;;in-18;;;;;4,0;;;;;;;;;;;;;Duverger;Paris;Paris, cour des Fontaines, n. 7;;Paris, Palais-Royal, derrière le Théâtre Français, n. 51;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7856;214;BELLES-LETTRES;Théâtre;Français;Almanach des spectacles, pour 1827. Sixième année, contenant, etc.;;Anonyme;;;;10 7/8;;;;in-18;;;;;4,0;;;;;;;;;;;;;Duverger;Paris;Paris, cour des Fontaines, n. 7;;Paris, Palais-Royal, derrière le Théâtre Français, n. 51;;;;;;;;;;;;;;;;;;
1836/12/31;53;1836;7857;212;BELLES-LETTRES;Théâtre;Français;Fiorella, opéra comique en trois actes: paroles de M. Scribe, musique de M. Auber, représenté sur le théâtre royal de l'Opéra-Comique, le 28 novembre 1826.;M. Scribe;;;;M. Auber;3 1/2;;56;;in-8°;;;;;2,50;;;;;;;;;;;;;Duverger;Paris;Paris, boulevart Saint-Martin, n. 18;Bezou;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7857;216;BELLES-LETTRES;Théâtre;Français;Fiorella, opéra comique en trois actes: paroles de M. Scribe, musique de M. Auber, représenté sur le théâtre royal de l'Opéra-Comique, le 28 novembre 1826.;M. Scribe;;;;M. Auber;3 1/2;;56;;in-8°;;;;;2,50;;;;;;;;;;;;;Duverger;Paris;Paris, boulevart Saint-Martin, n. 18;Bezou;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7858;220;BELLES-LETTRES;Théâtre;Français;Cristoù et Fresquiére, ou la queue de l'âne arrachée, comédie en un acte et en vers.;;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Rouchon;Marseille;;;;;;;;;;;;;;;;;;;Une autre édition a été annoncée sous le n. 684.;;
1826/12/20;101;1826;7858;220;BELLES-LETTRES;Théâtre;Français;Cristolou et Fresquière, ou la queue de âne arrachée, comédie en un acte et en vers.;;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Rouchon;Marseille;;;;;;;;;;;;;;;;;;;Une autre édition a été annoncée sous le n. 684.;;
1826/12/20;101;1826;7859;219;BELLES-LETTRES;Théâtre;Français;Couplets qui se chantent dans le Garçon de recette, etc.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevart Saint-Martin, n. 18;Quoy;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7859;219;BELLES-LETTRES;Théâtre;Français;Couplets qui se chantent dans le Garçon de recette, etc.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris, boulevart Saint-Martin, n. 18;Paris;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris. A Paris, chez Ch. Gosselin, rue Saint-Germain-des-Prés, n. 9; chez Sautelet. Prix: 12-0; Gravures avant la lettre: 20-0. Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Ray. Il y aura environ 75 volumes. Voyez n. 2983.";sir Walter Scott;;;;;17 7/9;;640;3;in-18;;;;;12,0;;gravures avant la lettre;3;;20,0;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Gravures avant la lettre.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris. A Paris, chez Ch. Gosselin, rue Saint-Germain-des-Prés, n. 9; chez Sautelet. Prix: 12-0; Gravures avant la lettre: 20-0. Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Ray. Il y aura environ 75 volumes. Voyez n. 2983.";sir Walter Scott;;;;;17 7/9;;640;3;in-18;;;;;12,0;;gravures avant la lettre;3;;20,0;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Gravures avant la lettre.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris.;sir Walter Scott;;Noblesse;;;17 7/9;;640;3;in-18;;tirages gravés;;;12,0;;20-0;;;;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Ray. Il y aura environ 75 volumes. Voyez n. 2983.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris.;sir Walter Scott;;Noblesse;;;17 7/9;;640;3;in-18;;tirages gravés;;;12,0;;20-0;;;;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Ray. Il y aura environ 75 volumes. Voyez n. 2983.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris. - A Paris, chez Ch. Gosselin, rue Saint-Germain-des-Prés, n. 9; chez Sautelet. Prix : gravures avant la lettre 12-0, prix 20-0. Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Roy. Il y aura environ 75 volumes. Voyez n. 2983.";sir Walter Scott;;Noblesse;;;17 7/9;;640;3;in-18;;trois titres gravés, deux planches et une carte;6;;;;gravures avant la lettre;6;;12,0;;;;;20,0;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Roy. Il y aura environ 75 volumes. Voyez n. 2983.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris. - A Paris, chez Ch. Gosselin, rue Saint-Germain-des-Prés, n. 9; chez Sautelet. Prix : gravures avant la lettre 12-0, prix 20-0. Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Roy. Il y aura environ 75 volumes. Voyez n. 2983.";sir Walter Scott;;Noblesse;;;17 7/9;;640;3;in-18;;trois titres gravés, deux planches et une carte;6;;;;gravures avant la lettre;6;;12,0;;;;;20,0;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Roy. Il y aura environ 75 volumes. Voyez n. 2983.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris.;sir Walter Scott;;Noblesse;;;17 7/9;;640;3;in-18;;trois titres gravés, deux planches et une carte;6;;12,0;;gravures avant la lettre;6;;20.0;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Roy. Il y aura environ 75 volumes. Voyez n. 2983.;;
1826/12/20;101;1826;7860;230;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de sir Walter Scott. Tomes XX, XXI et XXII. Trois volumes in-18, ensemble de 17 feuilles 7/9, plus un atlas, contenant trois titres gravés, deux planches et une carte. Imprim. de Fournier, à Paris.;sir Walter Scott;;Noblesse;;;17 7/9;;640;3;in-18;;trois titres gravés, deux planches et une carte;6;;12,0;;gravures avant la lettre;6;;20.0;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;Ces trois volumes forment la VIIIe livraison de l'édition, et contiennent Rob-Roy. Il y aura environ 75 volumes. Voyez n. 2983.;;
1826/12/20;101;1826;7861;223;BELLES-LETTRES;Romans et Contes;Français;L'espion de police, roman de mœurs. Deuxième édition (ou tirage).;E. L. A. de Lamothe Langon;;;;;40 1/6;;964;4;in-12;;;;;14,0;;;;;;;;;;;;;Tastu;Paris;Paris, quai des Augustins;A. Dupont;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7861;223;BELLES-LETTRES;Romans et Contes;Français;L'espion de police, roman de mœurs. Deuxième édition (ou tirage).;E. L. A. de Lamothe Langon;;;;;40 1/6;;964;4;in-12;;;;;14,0;;;;;;;;;;;;;Tastu;Paris;Paris, quai des Augustins;A. Dupont;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7862;224;BELLES-LETTRES;Romans et Contes;Français;Anne Boleyn. Par Miss Benger, traduit de l'anglais.;Miss Benger;Nom féminin;Célibataire;;;16 1/2;;396;;in-12;;;;;;;;;;;;;;;;;;Brodard;Coulommiers;Paris, rue du Paon;Dufour et compagnie;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7863;223;BELLES-LETTRES;Romans et Contes;Chinois;Ching-Kong, gouverneur du jeune prince Kou-Kouli: Lettres chinoises.;;Anonyme;;;;3 1/2;;84;;in-12;;;;;0,8;;;;;;;;;;;;;Pinard;Paris;Paris, rue Vivienne, n. 16;A. Dupont;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7863;223;BELLES-LETTRES;Romans et Contes;Chinois;Ching-Kong, gouverneur du jeune prince Kou-Kouli: Lettres chinoises.;;Anonyme;;;;3 1/2;;84;;in-12;;;;;0,8;;;;;;;;;;;;;Pinard;Paris;Paris, rue Vivienne, n. 16;A. Dupont;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7864;224;BELLES-LETTRES;Romans et Contes;Français;Histoire des quatre fils d'Aimon. Nouvelle édition, revue et corrigée de nouveau.;;Anonyme;;;;2 2/3;;96;;in-18;;;;;;;;;;;;;;;;;;Navarre;Toulouse;;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7864;224;BELLES-LETTRES;Romans et Contes;Français;Histoire des quatre fils d'Aimon. Nouvelle édition, revue et corrigée de nouveau.;;Anonyme;;;;2 2/3;;96;;in-18;;;;;;;;;;;;;;;;;;Navarre;Toulouse;;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7865;223;BELLES-LETTRES;Romans et Contes;Français;Auguste de Valmor, ou Malheur et espérance. Seconde édition.;de P.;Anonyme;;;;2 1/3;;84;;in-18;;une planche;1;;0,75;;;;;;;;;;;;;Chassaignon;Paris;Paris, quai des Augustins, n. 15;Delarue;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7865;223;BELLES-LETTRES;Romans et Contes;Français;Auguste de Valmor, ou Malheur et espérance. Seconde édition.;de P.;Anonyme;;;;3;;108;;in-18;;une planche;1;;0,75;;;;;;;;;;;;;Chassaignon;Paris;Paris, quai des Augustins, n. 15;Delarue;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7866;229;BELLES-LETTRES;Polygraphes;Français;Oeuvres de Macrobe, traduites par Ch. de Rosoy, ancien censeur adjoint au prytanée de Saint-Cyr. Tome Ier.;Macrobe;;Enseignement;Ch. de Rosoy, ancien censeur adjoint au prytanée de Saint-Cyr;;51 7/8;;830;;in-8°;;;;;7,0;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;Ce volume contient le Commentaire du songe de Scipion et les livres I et II des Saturnales. Il y aura un second et dernier volume.;;
1836/12/17;51;1836;7866;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Oeuvres de Macrobe, traduites par Ch. de Rosoy, ancien censeur adjoint au prytanée de Saint-Cyr. Tome Ier.;Macrobe;;"Enseignement;Contexte géographique";Ch. de Rosoy, ancien censeur adjoint au prytanée de Saint-Cyr;;31 7/8;;510;;in-8°;;;;;7,0;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;Ce volume contient le Commentaire du songe de Scipion et les livres I et II des Saturnales. Il y aura un second et dernier volume.;;
1836/12/10;50;1836;7867;221;BELLES-LETTRES;Philosophie et Morale;Français;Esquisses morales et littéraires, ou Observations sur les mœurs, les usages et la littérature des Anglais et des Américains, traduites de l'anglais sur la quatrième édition. Par MM. Delpaux et Villetard. Seconde édition.;"Anglais;Américains";Compilation;Contexte géographique;"M. Delpaux;M. Villetard";"M. Delpaux;M. Villetard";40 1/2;;648;2;in-8°;;frontispices nouveaux;2;;;;;;;;;;;;;;;Gratiot;Paris;Paris, rue Traversière-Saint-Honoré, n. 25;C. Letellier;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7867;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Esquisses morales et littéraires, ou Observations sur les mœurs, les usages et la littérature des Anglais et des Américains, traduites de l'anglais sur la quatrième édition. Par MM. Delpaux et Villetard. Seconde édition.;;Compilation;;"M. Delpaux;M. Villetard";;40 1/2;;648;2;in-8°;;frontispices nouveaux;2;;;;;;;;;;;;;;;Gratiot;Paris;Paris, rue Traversière-Saint-Honoré, n. 25;C. Letellier;;;;;;;;;;;;;;;;;Frontispices nouveaux.;;
1826/12/20;101;1826;7868;227;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L'Astrologue parisien, ou le Mathieu Lænsberg réformé, à l'usage des habitans de la France, contenant, etc.;J. J. A. M. L., quartier de l'Observatoire;Anonyme;Autres;;;3;;144;;in-24;;une planche;1;;;;;;;;;;;;;;;Thuau;Paris;Paris, rue Hautefeuille, n. 30;Tenon;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7868;227;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L'astrologue parisien, ou le Mathieu Lænsberg réformé, à l'usage des habitans de la France, contenant, etc.;J. J. A. M. L., quartier de l'Observatoire;Anonyme;Contexte géographique;;;3;;144;;in-24;;une planche;1;;;;;;;;;;;;;;;Thuau;Paris;Paris, rue Hautefeuille, n. 30;Tenon;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7869;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Esquisses romantiques, ou Mélanges littéraires en vers et en prose.;Paul T.;Anonyme masculin;;;;6 4/9;;232;;in-18;;;;;;;;;;;;;;;;;;Aucher-Eloy;Blois;Paris, rue Saint-André-des-Arts, n. 65;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7869;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Esquisses romantiques, ou Mélanges littéraires en vers et en prose.;Paul T.;Anonyme masculin;;;;6 4/9;;232;;in-18;;;;;;;;;;;;;;;;;;Aucher-Eloy;Blois;Paris, rue Saint-André-des-Arts, n. 65;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7870;226;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mes adieux au monde, ou mon Entrée à l'abbaye de la Trappe, par M. Henri A... (Article sur l'ouvrage intitulé :);Amédée de Rivière;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Hérault;Nantes;;;;;;;;;;;;;;;;;;;Signé: Amédée de Rivière. L'ouvrage intitulé: Mes adieux au monde, etc., forme un volume in-12 et se vend à Paris, chez Tourneux: 1-50.;;
1826/12/20;101;1826;7870;226;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mes adieux au monde, ou mon Entrée à l'abbaye de la Trappe, par M. Henri A...;M. Henri A...;Anonyme masculin;;;Amédée de Rivière;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Hérault;Nantes;;;;;;;;;;;;;;;;;;;Signé : Amédée de Rivière. L'ouvrage intitulé : Mes adieux au monde, etc., forme un volume in-12 et se vend à Paris, chez Tourneux.;;
1826/12/20;101;1826;7872;230;BELLES-LETTRES;Mythologie et Fables;Français;Abrégé de la mythologie.;;Anonyme;;;;3;;108;;in-18;;;;;;;;;;;;;;;;;;Chaillot jeune;Avignon;Avignon;Chaillot jeune;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7872;230;BELLES-LETTRES;Mythologie et Fables;Français;Abrégé de la mythologie.;;Anonyme;;;;5;;180;;in-18;;;;;;;;;;;;;;;;;;Chaillot jeune;Avignon;Avignon;Chaillot jeune;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7873;231;BELLES-LETTRES;Mythologie et Fables;Français;Fables nouvelles. Deuxième édition, revue et augmentée.;M. Jauffret;;;;;29 2/3;;712;2;in-12;;planches;;;8,0;;;;;;;;;;;;;Tastu;Paris;Paris;Béchet aîné;;;;;;;;;;;;;;;;;Une édition in-8° a été annoncée sous le numéro 5713.;;
1826/12/20;101;1826;7873;231;BELLES-LETTRES;Mythologie et Fables;Français;Fables nouvelles. Deuxième édition, revue et augmentée.;M. Jauffret;;;;;29 2/3;;712;2;in-12;;planches;;;8,0;;;;;;;;;;;;;Tastu;Paris;Paris;Béchet aîné;;;;;;;;;;;;;;;;;Une édition in-8° a été annoncée sous le numéro 5713.;;
1826/12/20;101;1826;7874;231;BELLES-LETTRES;Epistolaires;Français;Le secrétaire français, contenant, etc. Quatrième édition.;;Anonyme;;;;3;;108;;in-18;;une planche;1;;0,75;;;;;;;;;;;;;Moronval;Paris;Paris, rue Galande, n. 65;Moronval;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7874;231;BELLES-LETTRES;Epistolaires;Français;Le secrétaire français, contenant, etc. Quatrième édition.;;Anonyme;;;;3;;108;;in-18;;une planche;1;;0,75;;;;;;;;;;;;;Moronval;Paris;Paris, rue Galande, n. 65;Moronval;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7967;203;BELLES-LETTRES;Poétique et Poésie;Français;Poème d'Ulysse, ou Poëme des racines grecques de Giraudeau, simplifié et mis en prose.;Giraudeau;;;;;3;;72;;in-12;;;;;2,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue Pavée Saint-André-des-Arts, n. 13;Raynal;Nantes;Mellinet-Malassis;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7967;203;BELLES-LETTRES;Poétique et Poésie;Langues régionales;Poème d'Ulysse, ou Poëme des racines grecques de Giraudeau, simplifié et mis en prose.;Giraudeau;;;;;3;;72;;in-12;;;;;2,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue Pavée Saint-André-des-Arts, n. 15;Raynal;Nantes;Mellinet - Malassis;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7974;204;BELLES-LETTRES;Poétique et Poésie;Latin;Publius Virgilius Maro: Bucolica, Georgica et Æneis.;Virgile;;;;;9 2/3;;348;;in-18;;;;;;;;;;;;;;;;;;Carez;Toul;Toul;Carez;Paris, rue de Seine, n. 21;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7974;204;BELLES-LETTRES;Poétique et Poésie;Latin;Publius Virgilius Maro: Bucolica, Georgica et Æneis.;Virgile;;;;;9 2/3;;348;;in-18;;;;;;;;;;;;;;;;;;Carez;Toul;Toul;Carez;Paris, rue de Seine, n. 21;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7980;220;BELLES-LETTRES;Théâtre;Espagnol;Álgebra escrita en francés, por S. F. Lacroix, traducida al castellano. Por D. José Robollo y Morales.;S. F. Lacroix;;;D. José Robollo y Morales;;24 1/2;;392;;in-8°;;;;;;;;;;;;;;;;;;Busseuil;Nantes;Paris, rue de Richelieu, n. 60;Bossange père;Nantes;Busseuil;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7980;220;BELLES-LETTRES;Théâtre;Espagnol;Álgebra escrita en francés, por S. F. Lacroix, traducida al castellano. Por D. José Robollo y Morales.;S. F. Lacroix;;;D. José Robollo y Morales;;24 1/2;;392;;in-8°;;;;;;;;;;;;;;;;;;Busseuil;Nantes;Paris, rue de Richelieu, n. 60;Bossange père;Nantes;Busseuil;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7985;231;BELLES-LETTRES;Mythologie et Fables;Allemand;Rede am Feste der Koenig's, den 4 november 1826, etc. Von F. F. Rieder. (Discours pour la fête du Roi, le 5 novembre 1826. Par F. F. Rieder.);F. F. Rieder;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Heitz;Strasbourg;;;;;;;;;;;;;;;;;;;;;
1826/12/20;101;1826;7985;231;BELLES-LETTRES;Mythologie et Fables;Allemand;Rede am Feste der König's, den 4 november 1826, etc. Von F. F. Rieder. (Discours pour la fête du Roi, le 5 novembre 1826. Par F. F. Rieder.);F. F. Rieder;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Heitz;Strasbourg;;;;;;;;;;;;;;;;;;;;;
1826/12/23;102;1826;7997;226;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mémoires, souvenirs et anecdotes. Tome III.;M. le comte de Ségur, de l'académie française, pair de France;;"Noblesse;Contexte géographique;Sociétés savantes";;;38;;608;;in-8°;;une planche et une carte;2;;7,0;;;;;;;;;;;;;Casimir;Paris;Paris, rue Mazarine, n. 50;Eymery;;;;;;;;;;;;;;;;;Ce volume forme aussi le troisième volume des Oeuvres de l'auteur. Il est le premier de la quinzième livraison.;;
