Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Unnamed: 59
1828/01/05;1;1828;95;210;BELLES-LETTRES;Introduction et Langues;Français;Première année de grammaire française, ou Grammaire des commençans, abrégée de la sixième édition de la deuxième année de grammaire française. Troisième édition, revue et corrigée;J. J. F. Bilon;;;;;5;;120;;in-12;;;;;;;;;;;;;;;;;;Vor Mangin;Nantes;Nantes;Vor Mangin;;;;;;;;;;;;;;;;;;;;
1828/01/05;1;1828;97;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Réflexions et maximes;M. de Lingrée;;;;;6;;144;;in-12;;;;;;;;;;;;;;;;;;Didot aîné;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/01/05;1;1828;105;217;BELLES-LETTRES;Poétique et Poésie;Français;Tableaux poétiques;le comte Jules de Rességuier;;Noblesse;;;16 1/4;;260;;in-8°;;des planches;;;6,0;;;;;;;;;;;;;Balzac;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Urbain-Canel;;;;;;;;;;;;;;;;;;;;
1828/01/05;1;1828;106;226;BELLES-LETTRES;Théâtre;Français;Théâtre de M. Comte;M. Comte;;;;;7;;252;;in-18;;2 planches;2;;2,50;;;;;;;;;;;;;Fain;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;Contient quatre pièces.;;;
1828/01/05;1;1828;110;215;BELLES-LETTRES;Poétique et Poésie;Français;Triomphe de l'Église, poëme épique en dix chants. Seconde édition, revue, corrigée et ornée de gravures en taille-douce;l'abbé Recullé, prêtre du diocèse d'Orléans;;"Religion;Contexte géographique";;;22 1/2;;360;;in-8°;;;;;;;;;;;;;;;;;;Béthune;Paris;;;;;;;;;;;;;;;;;;;Sans planches.;;;
1828/01/05;1;1828;111;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;La vérité sur M. Lemercier et ses ouvrages, suivie de quelques observations littéraires sur Pinto, comédie historique en cinq actes et en prose.;Ch. P., auteur d'un Dialogue sur le Charles VI, etc.;Anonyme;Métiers du livre;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Sétier;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;Voyez n. 2101 de 1826.;;;
1828/01/05;1;1828;126;238;BELLES-LETTRES;Polygraphes;Latin;M. T. Ciceronis pars secunda, sive orationes omnes ad optimos codices et editionem J. Vict. Leclerc recensitæ cum selectis veterum ac recentiorum notis, curante et emendante N. E. Lemaire. Volumen secundum;Cicéron;;;;"J. Vict. Leclerc;N. E. Lemaire";42 1/2;;680;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris;N. E. Lemaire;;;;;;;;;;;;;;;;;XCIe volume faisant partie de la 46e livraison de la Bibliotheca classica latina.;;;
1828/01/05;1;1828;127;215;BELLES-LETTRES;Poétique et Poésie;Latin;Thebaïs P. Papinii Statii cum varietate lectionum et selectis variorum adnotationibus, quibus suas addiderunt J. A. Amar et N. E. Lemaire, in regiâ Galliarum universitate professores emeriti. Volumen tertium;Stace;Collectif;"Enseignement;Université;Contexte géographique";;"divers auteurs;J. A. Amar, professeur émérite de l'université royale de France;N. E. Lemaire, professeur émérite de l'université royale de France";38 1/2;;616;;in-8°;;;;;;;;;;;;;;;;;;0;Paris, rue des Quatre-Fils, n. 16, au Marais;;;;;;;;;;;;;;;;;;;Ce volume est le troisième, non de la Thébaïde dont il ne contient que les six derniers livres (outre l'Achilléïde), mais des Œuvres de Stace. Un faux-titre porte : Bibliotheca classica latina, sive collectio auctorum classicorum latinorum, cum notis et indicibus. (Tome 92.) Ce volume fait partie de la 46e livraison.;"Erratum dans la notice n° 3142 de 1830 : ""Dans l'annonce du 3e volume de Stace (voyez n. 127 de 1828), j'ai mis : de l'imprimerie de Lemaire, etc. ; lisez : De l'imprimerie de J. Didot aîné."" (JBM).";;
1828/01/12;2;1828;135;219;BELLES-LETTRES;Poétique et Poésie;Français;Les amours grecques, poëme en trois chants;;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Sétier;Paris;Paris;tous les marchands de nouveautés;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;141;218;BELLES-LETTRES;Poétique et Poésie;Français;La bataille de Navarin, ode, suivie d'une Épître à mes rochers;J. C. Amy;;;;;1;;16;;in-8°;;;;;0,75;;;;;;;;;;;;;Boucher;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;144;225;BELLES-LETTRES;Théâtre;Français;"Le Caleb de Walter Scott, comédie en un acte, mêlée de couplets ; représentée sur le théâtre des Nouveautés le 12 décembre 1827";"M. Ach. Dartois;M. Eugène";"Collectif;Pseudonyme masculin";;;;2 3/4;;44;;in-8°;;;;;2;;;;;;;;;;;;;Duverger;Paris;Paris, boulevart St-Martin, n. 29;Bezou;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;155;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Choix de caractères, anecdotes, petits dialogues philosophiques, maximes et pensées de Chamfort, de l'Académie française ; publié par Ch. Jos. Ch*****, de plusieurs sociétés littéraires";Chamfort, de l'Académie française;Anonyme;"Sociétés savantes;Contexte géographique";;Ch. Jos. Ch***, de plusieurs sociétés littéraires;1 15/16;;124;;in-32;;;;;;;;;;;;;;;;;;Coque;Lyon;Lyon;Chambet fils;;;;;;;;;;;;;;;;;Chamfort est mort en 1794, et non en 1798, comme on le dit dans la notice.;;;
1828/01/12;2;1828;157;229;BELLES-LETTRES;Romans et Contes;Français;Claire d'Albe, précédée d'une Notice historique sur l'auteur;;Anonyme;;;;4 2/3;;168;;in-18;;;;;;;;;;;;;;;;;;Luxembourg-Bonnet;Avignon;Avignon;Luxembourg-Bonnet;;;;;;;;;;;;;;;;;(1827.);;;
1828/01/12;2;1828;161;221;BELLES-LETTRES;Poétique et Poésie;Français;Couplets chantés devant une réunion d'hommes de lettres et de professeurs distingués;Darode de Lillebonne;;;;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Béthune;Paris;;;;;;;;;;;;;;;;;;;En faveur d'un journal (probablement n. 5237 de 1827) : six couplets sur l'air du Chant du départ.;;;
1828/01/12;2;1828;164;209;BELLES-LETTRES;Introduction et Langues;Français;"De l'enseignement de la langue latine, adopté jusqu'ici comme base de l'instruction publique ; discours présenté à la société royale d'agriculture, sciences et arts du Mans, pour être lu dans la séance publique du 27 décembre 1827";L. Chiron;;;;;1 3/4;;28;;in-8°;;;;;;;;;;;;;;;;;;Fleuriot;Le Mans;;;;;;;;;;;;;;;;;;;(1827.);;;
1828/01/12;2;1828;168;217;BELLES-LETTRES;Poétique et Poésie;Français;Les deux années, ou 1827 et 1828. Revue;;Anonyme;;;;1;;64;;in-32;;;;;;;;;;;;;;;;;;Balzac;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Canel;;;;;;;;;;;;;;;;;Dialogue en vers.;;;
1828/01/12;2;1828;173;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Eloge funèbre de M. J.-Bte Delancez, décédé le 11 septembre 1827, doyen curé à Hazebrouck.;;Anonyme;;;;0 1/2;;2;;in-folio;100;;;;;;;;;;;;;;;;;Lefort;Lille;;;;;;;;;;;;;;;;;;;En vers.;;;
1828/01/12;2;1828;176;217;BELLES-LETTRES;Poétique et Poésie;Français;Essais en versification;Emile Astaix, de Manzat (Puy-de-Dôme), employé de la banque de Bordeaux;;"Contexte géographique;Autres";;;2 5/8;;42;;in-8°;;;;;1;;;;;;;;;;;;;Brossier;Bordeaux;;;;;;;;;;;;;;;;;;;Contient une imitation de la cantate de Métastase, déjà imitée par J.-J. Rousseau et autres.;;;
1828/01/12;2;1828;177;227;BELLES-LETTRES;Théâtre;Français;Essais littéraires sur Shakespeare, ou Analyse raisonnée, scène par scène de toutes les pièces de cet auteur. Tome I;M. Paul Duport;;;;;28 1/4;;452;;in-8°;;un portrait;1;;7;;;;;;;;;;;;;Gratiot;Paris;Paris;C. Letellier;;;;;;;;;;;;;;;;;Il y aura un second volume. Les souscripteurs inscrits avant la publication du premier paieront les deux volumes : 12-0.;;;
1828/01/12;2;1828;184;239;BELLES-LETTRES;Mythologie et Fables;Français;Fables de Florian. Nouvelle édition;Florian;;;;;6;;216;;in-18;;;;;;;;;;;;;;;;;;Dubois-Berthault;Meaux;Paris, quai de la Grève, n. 8;Lefebure;;;;;;;;;;;;;;;;;(1827.);;;
1828/01/12;2;1828;188;227;BELLES-LETTRES;Théâtre;Français;"Les Grecs, ballet-pantomime en deux actes ; représenté sur le grand théâtre de Bordeaux le 24 décembre 1827";A. Blache;;;;;1;;16;;in-8°;;;;;1,0;;;;;;;;;;;;;Faye;Bordeaux;Bordeaux;Teycheney;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;196;224;BELLES-LETTRES;Théâtre;Français;"Jérôme, ou les Deux époques, comédie-vaudeville en trois actes ; représentée sur le théâtre du Vaudeville le 27 décembre 1827";"M. Mélesville;M. Brazier";Collectif;;;;5;;80;;in-8°;;;;;;;;;;;;;;;;;;Chaignieau fils aîné;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;197;229;BELLES-LETTRES;Romans et Contes;Français;La jeune Grecque reconnaissante, histoire contemporaine;un philhellène arrivant de la Grèce;Pseudonyme masculin;"Opinion politique;Contexte géographique";;;7;;168;;in-12;;une planche;1;;;;;;;;;;;;;;;Moreau;Paris;Paris, quai des Augustins, n. 47;Charles-Béchet;;;;;;;;;;;;;;;;;Au profit des Grecs.;;;
1828/01/12;2;1828;198;228;BELLES-LETTRES;Romans et Contes;Français;Julie, ou la Nouvelle Héloïse, ou Lettres de deux amans habitans d'une petite ville au pied des Alpes. Tome V;;Anonyme;;;;4 1/16;;260;;in-32;;;;;1,25;;;;;;;;;;;;;F. Didot;Paris;Paris, rue de Richelieu, n. 20;Dauthereau;;;;;;;;;;;;;;;;;LXIe livraison de la Collection des meilleurs romans français et étrangers en 100 volumes, non compris un choix de Walter-Scott.;;;
1828/01/12;2;1828;199;231;BELLES-LETTRES;Romans et Contes;Français;Kénilworth, traduction nouvelle. Par A. J. B. Defauconpret, avec des notes explicatives. Tome VI;;Anonyme;;A. J. B. Defauconpret;;3 5/8;;232;;in-32;;;;;1,50;;;;;;;;;;;;;Fournier;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch . Gosselin;Paris;Sautelet;;;;;;;;;;;;;;;La couverture imprimée porte aussi l'adresse de M. Dauthereau.;;;
1828/01/12;2;1828;200;233;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Leçons françaises de littérature et de morale, etc. Seizième édition;"M. Noël;M. de la Place";Collectif;;;;92 1/4;;1476;2;in-8°;;;;;;;;;;;;;;;;;;le Normant fils;Paris;Paris, rue de Seine, n. 12;le Normant père;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;201;229;BELLES-LETTRES;Romans et Contes;Français;Léopold, ou le Frère de la charité, ouvrage publié au profit des victimes de l'inondation;Mlle Caroline de Batz de Trenquelléon, auteur du Pirate;Nom féminin;"Célibataire;Métiers du livre";;;4 1/2;;108;;in-12;;;;;4,0;;;;;;;;;;;;;Suwerinck;Bordeaux;;;;;;;;;;;;;;;;;;;(1827.);;;
1828/01/12;2;1828;215;209;BELLES-LETTRES;Introduction et Langues;Français;Méthode analytique et pratique de langue latine, cours imprimé de Théoph. Dolley. (Prospectus);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue Bergère, n. 15;chez l'auteur;;;;;;;;;;;;;;;;;A partir de février on promet par mois 15 leçons au moins de 10 pages. Prix de l'abonnement par mois : 6-0.;;;
1828/01/12;2;1828;229;211;BELLES-LETTRES;Introduction et Langues;Français;Nouveau vocabulaire de la langue française, extrait du dictionnaire de l'académie et des meilleurs auteurs modernes, contenant, etc.;Lambert Gentot;;;;;55;;880;;in-8°;;;;;;;;;;;;;;;;;;Lambert Gentot;Lyon;Lyon;Lambert Gentot;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;234;219;BELLES-LETTRES;Poétique et Poésie;Français;Odes et poésies diverses;Léon Dusillet;;;;;6 2/3;;240;;in-18;;;;;;;;;;;;;;;;;;Balzac;Paris;Paris, quai Malaquais, n. 23;Ladvocat;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;235;223;BELLES-LETTRES;Théâtre;Français;Oeuvres choisies de Regnard;Regnard;;;;;2 23/24;;284;;in-48;;;;;2,0;;;;;;;;;;;;;Didot aîné;Paris;Paris, rue du Paon, n. 1;Dufour et compagnie;;;;;;;;;;;;;;;;;Le faux-titre porte : Classiques en miniature.;;;
1828/01/12;2;1828;236;238;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Bossuet, évêque de Meaux. Nouvelle édition, classée par ordre de matières. Tomes LI et LII. (Lettres);Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;43 1/3;;1040;2;in-12;;;;papier ordinaire;6;;;;papier vélin;;;;;;;;;Béthune;Paris;Paris, rue Palatine, n. 5;Beaucé-Rusand;Paris;Belin-Mandar et Devaux;;;;;;;;;;;;;;;XXVIe livraison de l'édition qui aura 60 volumes. On promet une livraison par mois. Chaque livraison de deux volumes coûte : 6-0. En payant d'avance la dernière :  5-0. On a tiré quelques exemplaires sur papier vélin.;;;
1828/01/12;2;1828;237;238;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de J.-J. Rousseau, avec des éclaircissemens et des notes historiques. (Tome III.) Emile. Tome I;J.-J. Rousseau;;;;;27 1/8;;434;;in-8°;;;;;3,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris, Palais-Royal, galerie de Nemours;Feret;;;;;;;;;;;;;;;;;XIXe livraison de l'édition annoncée en 25 volumes, puis en 27 et qui en aura 26. (Voyez n. 4648 de 1827.);;;
1828/01/12;2;1828;241;225;BELLES-LETTRES;Théâtre;Français;"Le Pauvre Arondel, ou les Trois Talismans, vaudeville-féérie en deux actes ; représenté sur le théâtre de la Porte-Saint-Martin le 28 décembre 1827";"M. F. de Villeneuve;M. E. Arago";Collectif;;;;2 1/2;;40;;in-8°;;;;;1,50;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevart Saint-Martin, n. 19;Bezou;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;247;211;BELLES-LETTRES;Introduction et Langues;Français;Petit traité pratique des participes;;Anonyme;;;;0 1/4;;16;;in-32;;;;;;;;;;;;;;;;;;Suwerinck;Bordeaux;Paris, rue Guénégaud, n. 16;Emler;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;260;224;BELLES-LETTRES;Théâtre;Français;Répertoire du théâtre de Madame : la Demoiselle à marier, ou la Première entrevue;"M. Scribe;M. Mélesville";Collectif;;;;3 1/9;;112;;in-18;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;Paris;Pollet;;;;;;;;;;;;;;;Ve livraison.;En fait, grand in-32 (voir notice 2655) (JBM).;;
1828/01/12;2;1828;264;227;BELLES-LETTRES;Théâtre;Français;Le Roi Léar, tragédie en cinq actes de W. Shakespeare, conforme aux représentations données à Paris;W. Shakespeare;;;;;2;;72;;in-18;;;;;1,50;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, place de l'Odéon;Mme Vergne;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;266;211;BELLES-LETTRES;Introduction et Langues;Français;La science du participe dans tout son jour et réduite à une seule règle. Quatrième édition;M. Saugier, professeur de grammaire;;Enseignement;;;1;;24;;in-12;;;;;;;;;;;;;;;;;;Lanefranque;Bordeaux;Paris;Gassiot aîné;;;;;;;;;;;;;;;;;(1827.);;;
1828/01/12;2;1828;275;234;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Sur l'influence et la nécessité du talent joint à la pratique des vertus, discours prononcé le 26 novembre 1827 à l'ouverture des classes de l'école royale de marine à bord du vaisseau de S. M. l'Orion en rade de Brest;M. A. Mathias, professeur de littérature, etc.;;Enseignement;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Lefournier;Brest;;;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;281;228;BELLES-LETTRES;Théâtre;Français;The Sleep Walker : le Somnambule, folie d'Allingham. Analyse;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;0,25;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris;Mme Vergne;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;283;211;BELLES-LETTRES;Introduction et Langues;Français;Traité de la conjugaison des verbes. Dixième édition;E. A. Lequien;;;;;5 1/2;;132;;in-12;;;;;1,25;;;;;;;;;;;;;Demonville;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;285;229;BELLES-LETTRES;Romans et Contes;Français;Urbin Fosano, ou la Jettatura, histoire napolitaine;A. de Caradeuc;;;;;36 2/3;;880;4;in-12;;;;;;;;;;;;;;;;;;Lecoq;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;288;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Voyage dans les cinq parties du monde, où l'on décrit les principales contrées de la terre, etc. Tomes I et II. Europe. Première et deuxième parties;M. Albert Montemont;;;;;22 1/3;;804;2;in-18;;des cartes;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue des Petits-Augustins;Selligue;Paris;Charles-Béchet;;;;;;;;;;;;;;;En prose et en vers.;;;
1828/01/12;2;1828;290;216;BELLES-LETTRES;Poétique et Poésie;Français;Voyage en Perse fait en 1812 et 1813 par Gaspard Drouville. Troisième édition;Gaspard Drouville;;;;;23 1/2;;564;2;in-12;;des planches;;;;;;;;;;;;;;;;Pochard;Paris;Paris;Masson et Yonet;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;315;227;BELLES-LETTRES;Théâtre;Anglais;King Lear, a tragedy in five acts. By W. Shakespeare: as performed in Paris;W. Shakespeare;;;;;2 8/9;;104;;in-18;;;;;1,50;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, place de l'Odéon;Mme Vergne;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;316;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Leçons anglaises de littérature et de morale sur le plan des leçons françaises et des leçons latines. Prose;"M. Noël;M. Chapsal";Collectif;;;;32 3/4;;524;;in-8°;;;;;6,0;;;;;;;;;;;;;le Normant fils;Paris;Paris, rue de Seine, n. 8;le Normant père;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;317;222;BELLES-LETTRES;Poétique et Poésie;Anglais;Lines on the battle at Navarin;;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;;;;;;;;;;;;;;;;;;;En vers.;;;
1828/01/12;2;1828;319;231;BELLES-LETTRES;Romans et Contes;Anglais;Tales of my land lord first series, by sir Walter Scott, bart. with notes explanatory of the scottish dialect;sir Walter Scott, bart.;;Noblesse;;;26 1/9;;940;4;in-18;;;;;4,0;;;;;;;;;;;;;Didot;Paris;Paris, rue du Bouloy, n. 8;;Paris, rue de l'Odéon, n. 35;;Paris;Bobée;;;;;;;;;;;;;Prix de chaque volume : 4-0.;;;
1828/01/12;2;1828;320;212;BELLES-LETTRES;Introduction et Langues;Anglais;"The french genders taught in six fables ; being a plain and easy art of memory, by which, the genders of 15548 french nouns may be learned in a few hours. By a professor of Languages";a professor of Languages;Pseudonyme;Enseignement;;;1 7/9;;64;;in-18;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris;Selligue;Paris;Bréauté;Paris, rue Saint-Jacques, n. 74;Marquand;;;;;;;;;;;;;;"Le bibliographe (qui ne parle pas très bien anglais) a lu Whigh au lieu de which et a recopié ""by Whigh, …"", comme si c'était l'auteur. Je corrige (JBM).";;
1828/01/12;2;1828;321;228;BELLES-LETTRES;Romans et Contes;Espagnol;"Belisario, escrito en francès por M. de Marmontel, y traducido al castellano por S. A. V.; tercera edicion, revista y corregida";M. de Marmontel;Anonyme;;S. A. V.;;7 2/3;;276;;in-18;;une planche;1;;;;;;;;;;;;;;;Beaume;Bordeaux;Bordeaux;Beaume;;;;;;;;;;;;;;;;;(1827.);;;
1828/01/12;2;1828;322;234;BELLES-LETTRES;Philologie, Critique, Mélanges;Espagnol;Galeria moral y politica, obra escrita en francès por el Sor conde de Segur, de la academia francesa;el Sor conde de Segur, de la academia francesa;;"Contexte géographique;Sociétés savantes;Noblesse";;;43 1/4;;1038;3;in-12;;;;;;;;;;;;;;;;;;Lawalle jeune;Bordeaux;Bordeaux;Lawalle jeune;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;325;234;BELLES-LETTRES;Philologie, Critique, Mélanges;Espagnol;"Las cuatro edades de la vida, o estrenas a todas las edades ; obra escrita en francès por el Sr conde de Segur";el Sr conde de Segur;;Noblesse;;;6 2/3;;240;;in-18;;;;;;;;;;;;;;;;;;Lawalle jeune;Bordeaux;Bordeaux;Lawalle jeune;;;;;;;;;;;;;;;;;;;;
1828/01/12;2;1828;327;222;BELLES-LETTRES;Poétique et Poésie;Espagnol;Satira contra la predileccion del derecho romano en nuestras aulas y tribunales.;D. Prudencio de Hechavarria y O-Gavan;;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;;;;;;;;;;;;;;;;;;;En vers. Déjà imprimé à la Havane en 1826.;;;
1828/01/12;2;1828;329;233;BELLES-LETTRES;Philologie, Critique, Mélanges;Grec;Choix des dialogues des morts de Lucien. Edition collationnée sur les textes les plus purs avec des sommaires et notes nouvelles. Par Jos. Planche;Lucien;;;;Jos. Planche;3 1/2;;84;;in-12;;;;;;;;;;;;;;;;;;Béthune;Paris;Paris, rue du Paon, n. 8;Belin-Mandar et Devaux;;;;;;;;;;;;;;;;;;;;
