Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1834;31;1834/08/02;4231;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, avec les suites. Ouvrage orné de 300 vignettes représentant plus de 800 sujets dessinés par Victor Adam, et gravés sur acier par MM. Muller, Bein, Alaisse, Durand, Beaupré, Benonville, etc. Nouvelle édition. Livraison 15.;Buffon;Collectif;;;"Victor Adam;M. Muller;M. Bein;M. Alaisse;M. Durand;M. Beaupré;M. Benonville;etc.";2;;16;;in-4°;;une pl.;1;;0,4;;une pl.;1;papier de Chine;0,6;;une pl.;1;colorié;0,75;;;Béthune;Paris;Paris, rue d'Enghien, n. 18;Mauprivez;;;;;;;;;;;;;;;;;L'ouvrage complet coûtera, en noir, 60,0.;;
1834;31;1834/08/02;4231;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, avec les suites. Ouvrage orné de 300 vignettes représentant plus de 800 sujets dessinés par Victor Adam, et gravés sur acier par MM. Muller, Bein, Alaisse, Durand, Beaupré, Benonville, etc. Nouvelle édition. Livraison 16.;Buffon;Collectif;;;"Victor Adam;M. Muller;M. Bein;M. Alaisse;M. Durand;M. Beaupré;M. Benonville;etc.";2;;16;;in-4°;;une pl.;1;;0,4;;une pl.;1;papier de Chine;0,6;;une pl.;1;colorié;0,75;;;Béthune;Paris;Paris, rue d'Enghien, n. 18;Mauprivez;;;;;;;;;;;;;;;;;L'ouvrage complet coûtera, en noir, 60,0.;;
1834;31;1834/08/02;4231;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, avec les suites. Ouvrage orné de 300 vignettes représentant plus de 800 sujets dessinés par Victor Adam, et gravés sur acier par MM. Muller, Bein, Alaisse, Durand, Beaupré, Benonville, etc. Nouvelle édition. Livraison 17.;Buffon;Collectif;;;"Victor Adam;M. Muller;M. Bein;M. Alaisse;M. Durand;M. Beaupré;M. Benonville;etc.";2;;16;;in-4°;;une pl.;1;;0,4;;une pl.;1;papier de Chine;0,6;;une pl.;1;colorié;0,75;;;Béthune;Paris;Paris, rue d'Enghien, n. 18;Mauprivez;;;;;;;;;;;;;;;;;L'ouvrage complet coûtera, en noir, 60,0.;;
1834;31;1834/08/02;4232;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon. Edition revue par M. Achille Richard. Livraisons 4 à 14.;Buffon;;;;M. Achille Richard;55;;880;;in-8°;;39 pl.;39;;0,60;;;;;;;;;;;;;Rignoux;Paris;Paris;Pourrat frères;Paris;Delloye;;;;;;;;;;;;;;;Prix de chaque livraison : 0-60. Un seul cahier in-8° de 55 feuilles, plus 39 pl. L'édition aura 180 livraisons, savoir 110 de texte et 70 de planches.;;
1834;31;1834/08/02;4232;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon. Edition revue par M. Achille Richard. Livraison 3.;Buffon;;;;M. Achille Richard;5;;80;;in-8°;;3 pl.;3;;0,60;;;;;;;;;;;;;Rignoux;Paris;Paris;Pourrat frères;Paris;Delloye;;;;;;;;;;;;;;;Prix de chaque livraison : 0-60. Trois cahiers in-8°, chacun de 5 feuilles, plus 3 pl. L'édition aura 180 livraisons, savoir 110 de texte et 70 de planches.;;
1834;31;1834/08/02;4232;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon. Edition revue par M. Achille Richard. Livraison 15.;Buffon;;;;M. Achille Richard;5;;80;;in-8°;;3 pl.;3;;0,60;;;;;;;;;;;;;Rignoux;Paris;Paris;Pourrat frères;Paris;Delloye;;;;;;;;;;;;;;;Prix de chaque livraison : 0-60. Trois cahiers in-8°, chacun de 5 feuilles, plus 3 pl. L'édition aura 180 livraisons, savoir 110 de texte et 70 de planches.;;
1834;31;1834/08/02;4232;236;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon. Edition revue par M. Achille Richard. Livraison 16.;Buffon;;;;M. Achille Richard;5;;80;;in-8°;;3 pl.;3;;0,60;;;;;;;;;;;;;Rignoux;Paris;Paris;Pourrat frères;Paris;Delloye;;;;;;;;;;;;;;;Prix de chaque livraison : 0-60. Trois cahiers in-8°, chacun de 5 feuilles, plus 3 pl. L'édition aura 180 livraisons, savoir 110 de texte et 70 de planches.;;
1834;31;1834/08/02;4233;222;BELLES-LETTRES;Théâtre;Français;Oeuvres complètes de P. Corneille, suivies des oeuvres choisies de Th. Corneille, avec les notes de tous les commentateurs. Tome 1.;"P. Corneille;Th. Corneille";Compilation;;;tous les commentateurs;44 1/4;;708;;in-8°;;un portrait;1;;;;;;;;;;;;;;;Everat;Paris;Paris, rue de l'Eperon, n. 6;Lefèvre;;;;;;;;;;;;;;;;;Les deux volumes coûtent 22-0.;;
1834;31;1834/08/02;4234;218;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres complètes de P. J. de Béranger. Édition unique revue par l'auteur. Livraisons XLVIII à LII.;P. J. de Béranger;;;;;9 1/2;;152;5;in-8°;;9 planches et un fac-simile;10;;0,50;;9 planches et un fac-simile;10;papier vélin;1,0;;;;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;Cinq cahiers in-8°. Prix de chaque livraison : 0-50. Papier vélin : 1-0. Édition terminée. Le portrait au trait et en pied de l'auteur fait partie d'une des feuilles du texte.;;
1834;31;1834/08/02;4237;227;BELLES-LETTRES;Théâtre;Français;Oeuvres dramatiques de Schiller, traduites par M. de Barante, précédées d'une Notice biographique et littéraire sur Schiller. Troisième livraison.;Schiller;;;M. de Barante;;6;;96;;in-8°;;;;;1,25;;;;;;;;;;;;;le Normant;Paris;Paris;Dufey;;;;;;;;;;;;;;;;;Prix de chaque livraison : 1-25. L'ouvrage paraîtra en 25 livraisons de 6 à 7 feuilles, qui formeront 6 volumes in-8°. On promet une livraison tous les 15 jours.;;
1834;31;1834/08/02;4237;227;BELLES-LETTRES;Théâtre;Français;Oeuvres dramatiques de Schiller, traduites par M. de Barante, précédées d'une Notice biographique et littéraire sur Schiller. Quatrième livraison.;Schiller;;;M. de Barante;;6 1/2;;104;;in-8°;;;;;1,25;;;;;;;;;;;;;le Normant;Paris;Paris;Dufey;;;;;;;;;;;;;;;;;Prix de chaque livraison : 1-25. L'ouvrage paraîtra en 25 livraisons de 6 à 7 feuilles, qui formeront 6 volumes in-8°. On promet une livraison tous les 15 jours.;;
1834;31;1834/08/02;4238;227;BELLES-LETTRES;Théâtre;Français;Oeuvres dramatiques de Shakspeare et de Schiller, précédées de Notices historiques et littéraires sur leur vie et leurs ouvrages. Par M. J. A. Havard. Troisième à cinquième livraisons.;"Shakspeare;Schiller";Compilation;;;M. J. A. Havard;;;;;in-8°;;;;;0,40;;;;;;;;;;;;;Saintin;Paris;Paris, rue de Seine-Saint-Germain, n. 36;Ad. Havard;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-40. Un seul cahier in-8° de 12 demi-feuilles. L'édition aura 3 volumes, distribués en 60 ou 65 livraisons.;;
1834;31;1834/08/02;4238;227;BELLES-LETTRES;Théâtre;Français;Oeuvres dramatiques de Shakspeare et de Schiller, précédées de Notices historiques et littéraires sur leur vie et leurs ouvrages. Par M. J. A. Havard. Sixième et septième livraisons.;"Shakspeare;Schiller";Compilation;;;M. J. A. Havard;;;;;in-8°;;;;;0,40;;;;;;;;;;;;;Saintin;Paris;Paris, rue de Seine-Saint-Germain, n. 36;Ad. Havard;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-40. Un seul cahier in-8° de 8 demi-feuilles. L'édition aura 3 volumes, distribués en 60 ou 65 livraisons.;;
1834;31;1834/08/02;4241;210;BELLES-LETTRES;Introduction et Langues;Français;Quelques principes de grammaire et exercices sur des locutions vicieuses rectifiées. Deuxième édition, revue, corrigée et considérablement augmentée.;Roze, instituteur, rue des Dames, n. 40, à Batignolles-Monceau;;"Enseignement;Contexte géographique";;;3;;72;;in-12;;;;;0,75;;;;;;;;;;;;;Bellemain;Paris;;;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4243;224;BELLES-LETTRES;Théâtre;Français;La robe déchirée, comédie-vaudeville en un acte, représentée sur le théâtre des Variétés le 5 juillet 1834.;M. Ancelot;;;;;1;;16;;in-8°;;;;;0,15;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4244;232;BELLES-LETTRES;Romans et Contes;Français;"Le Robinson Suisse: der Schweizer Robinson: ou Naufrage d'une pauvre famille suisse dans une île déserte. Par M. Wyss ; avec la suite donnée par l'auteur lui-même. Nouvelle traduction de l'allemand, par M. Jules Lapierre.";M. Wyss;;;M. Jules Lapierre;;38 2/3;;928;4;in-12;;4 gravures et une carte;5;;;;;;;;;;;;;;;Dupont;Paris;Paris, quai des Augustins, n. 23;Audin;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4245;227;BELLES-LETTRES;Théâtre;Français;Simple dénouement, ou la nouvelle Nina. Comédie en un acte, mêlée de chant. 1831.;;Anonyme;;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Poussin;Paris;;;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4247;229;BELLES-LETTRES;Romans et Contes;Français;Thomas Morus, lord chancelier du royaume d'Angleterre au seizième siècle. Troisième édition.;Mme la princesse de Craon;Nom féminin;"Noblesse;Épouse";;;50 3/4;;812;;in-8°;;;;;15;;;;;;;;;;;;;Guiraudet;Paris;Paris, rue du Pont-de-Lodi, n. 8;Moutardier;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4252;223;BELLES-LETTRES;Théâtre;Français;Un secret de famille. Drame en quatre actes. Représenté sur le théâtre national du Vaudeville le 2 juillet 1834.;"M. Ancelot;M. Alexis de Comberousse";Collectif;;;;2;;32;;in-8°;;;;;0,3;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart Saint-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4254;224;BELLES-LETTRES;Théâtre;Français;La Vénitienne. Drame en cinq actes et en huit tableaux. Représenté sur le théâtre de la Porte-St-Martin le 18 mars 1834. Deuxième édition.;M. Anicet Bourgeois;;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Meverel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;C'est une troisième édition : voyez n. 2037 et 2302.;;
1834;31;1834/08/02;4255;231;BELLES-LETTRES;Romans et Contes;Français;Vente de livres, la plupart rares et d'une belle condition, les lundi et mardi 26 et 27 janvier 1835, six heures de relevée, salle haute de la maison de vente Silvestre, rue des Bons-Enfans, n. 30.;;Anonyme;;;;1 1/4;;20;;in-8°;;;;;;;;;;;;;;;;;;Mme Huzard;Paris;Paris, quai des Augustins, n. 7;Merlin;;;;;;;;;;;;;;;;;;;
1834;31;1834/08/02;4256;220;BELLES-LETTRES;Poétique et Poésie;Français;"La vieille Pologne (800-1796). Album historique et poétique, composé de chants et légendes, de M. J. U. Nicmcewicz, traduits et mis en vers par les plus célèbres poètes français; orné de 36 dessins, et contenant des Notices formant un tableau de l'histoire de Pologne depuis 800 jusqu'à 1796. Par Charles Forster. Livraisons 5 et 6.";M. J. U. Nicmcewicz;Pseudonyme collectif;"Métiers du livre;Contexte géographique";les plus célèbres poètes français;Charles Forster;5;;40;;in-4°;;7 pl.;7;;7,50;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Richelieu, n. 12;;;;;;;;;;;;;;;;;;Un seul cahier in-4° de 5 feuilles, plus 8 pl. Prix de chaque livraison : 7-50. L'ouvrage paraîtra en 12 livraisons, chacune composée de 3 chants, suivis de Notices historiques. À la 4e livraison, la souscription a été close et le prix augmenté.;;
1834;32;1834/08/09;4270;225;BELLES-LETTRES;Théâtre;Français;"Analyse de l'Impératrice et la juive, drame en cinq actes et six tableaux ; par MM. Lockroi et Anicet-Bourgeois ; représenté sur le théâtre de la Porte-St-Martin le 23 juillet 1834.";;Anonyme;;;;0 1/2;;12;;in-12;;;;;;;;;;;;;;;;;;Herhan;Paris;Paris, rue St-Pierre, n. 8, Pont-aux-Choux;chez l'éditeur;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4271;226;BELLES-LETTRES;Théâtre;Français;Analyse des Deux Cousins, comédie-vaudeville en trois actes.;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Herhan;Paris;;;;;;;;;;;;;;;;;;;Cette pièce se joue sur le théâtre des Folies-Dramatiques.;;
1834;32;1834/08/09;4272;226;BELLES-LETTRES;Théâtre;Français;"Analyse-programme de Robert-le-Diable, grand opéra en cinq actes; par MM. Scribe et G. Delavigne, musique de J. Meyerbeer; représenté sur le grand théâtre de Lyon le 10 mars 1834.";;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Boitel;Lyon;;;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4279;220;BELLES-LETTRES;Poétique et Poésie;Français;Au roi. Hommage philosophique. Par un royaliste de 1830.;Cergy Merville (un royaliste de 1830);Pseudonyme;Opinion politique;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Stahl;Paris;Paris, quai aux Fleurs, n. 3;Jules Berrier;Paris, Palais-Royal;Duvernois;Paris;marchands de nouveautés;;;;;;;;;;;;;9 thermidor 1834. En vers. Signé Cergy Merville.;;
1834;32;1834/08/09;4282;210;BELLES-LETTRES;Introduction et Langues;Français;Bibliothèque de l'instituteur et des écoles primaires. Par M. de Lapalme fils: Grammaire française.;M. de Lapalme fils;;Liens familiaux;;;4 2/3;;168;;in-18;;;;;1;;;;;;;;;;;;;Dupont;Paris;Paris, rue de Grenelle-St-Honoré, n. 55;Dupont;Paris, rue Pierre-Sarrasin;Hachette;;;;;;;;;;;;;;;7e livraison : voyez n. 2893.;;
1834;32;1834/08/09;4286;218;BELLES-LETTRES;Poétique et Poésie;Français;Chansons et poésies diverses de M. A. Désaugiers. Nouvelle édition. Livraison 7.;M. A. Désaugiers;;;;;2;;128;;in-32;;;;;0,5;;;;;;;;;;;;;le Normant;Paris;Paris, rue des Marais, n. 17;Dufey;Paris, place de la Bourse, n. 13;Delloye;;;;;;;;;;;;;;;L'édition aura 9 livraisons de texte et une de gravures : voyez ci-après n. 4384.;;
1834;32;1834/08/09;4286;218;BELLES-LETTRES;Poétique et Poésie;Français;Chansons et poésies diverses de M. A. Désaugiers. Nouvelle édition. Livraison 8.;M. A. Désaugiers;;;;;1 3/4;;112;;in-32;;;;;0,5;;;;;;;;;;;;;le Normant;Paris;Paris, rue des Marais, n. 17;Dufey;Paris, place de la Bourse, n. 13;Delloye;;;;;;;;;;;;;;;L'édition aura 9 livraisons de texte et une de gravures : voyez ci-après n. 4384.;;
1834;32;1834/08/09;4286;218;BELLES-LETTRES;Poétique et Poésie;Français;Chansons et poésies diverses de M. A. Désaugiers. Nouvelle édition. Livraison 9.;M. A. Désaugiers;;;;;1 3/4;;112;;in-32;;;;;0,5;;;;;;;;;;;;;le Normant;Paris;Paris, rue des Marais, n. 17;Dufey;Paris, place de la Bourse, n. 13;Delloye;;;;;;;;;;;;;;;L'édition aura 9 livraisons de texte et une de gravures : voyez ci-après n. 4384.;;
1834;32;1834/08/09;4297;222;BELLES-LETTRES;Théâtre;Français;Les dernières scènes de la Fronde. Drame en trois actes. Représenté le 5 juillet 1834 sur le Théâtre Français.;M. Mallian;;;;;1;;16;;in-8°;;;;;0,15;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;Numéro 55 de la collection.;;
1834;32;1834/08/09;4298;222;BELLES-LETTRES;Théâtre;Français;Les dernières scènes de la Fronde. Drame en trois actes. Représenté sur le Théâtre-Français le 20 mai 1834.;M. Mallian;;;;;2 1/2;;40;;in-8°;;;;;1,5;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevard St-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4301;"236;228";BELLES-LETTRES;"Romans et Contes;Polygraphes";Français;Le Diable boiteux.;Lesage;;;;;23 3/4;;380;;in-8°;;;;;3,00;;;;papier vélin;4,50;;;;;;;;Herhan;Paris;Paris, rue de Lille;Treuttel et Würtz;;;;;;;;;;;;;;;;;Tome XLII de la Nouvelle Bibliothèque classique.;;
1834;32;1834/08/09;4303;211;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire universel de la langue française. Par P. C. D. Boiste. Huitième édition, revue, corrigée et considérablement augmentée, par Ch. Nodier. (Prospectus.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Lachevardière;Paris;Paris, quai des Augustins, n. 49;Lecointe et Pougin;;;;;;;;;;;;;;;;;Cette édition paraîtra en 68 livraisons, et coûtera 25,0. En souscrivant, on paie la moitié de l'ouvrage. Il sera terminé entièrement le 1er septembre.;;
1834;32;1834/08/09;4305;209;BELLES-LETTRES;Introduction et Langues;Français;Élémens de grammaire française. Nouvelle édition, corrigée.;Lhomond;;;;;1 1/3;;32;;in-12;;;;;;;;;;;;;;;;;;Poussielgue;Paris;Paris, rue des Grands-Aug., n. 18;Rion et compagnie;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4308;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Éloge historique de Jean-Baptiste-Antoine-Robert Auget de Montyon.;B. Victor Franklin, avocat;;Justice;;;6;;96;;in-8°;;;;;2,50;;;;;;;;;;;;;Dupont;Paris;Paris, Palais-Royal;Delaunay;Paris, boulevart des Italiens, n. 10;Bohaire;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4312;237;BELLES-LETTRES;Mythologie et Fables;Français;Fables de La Fontaine. Nouvelle édition, enrichie de beaucoup de notes et ornée de 248 vignettes, d'après Oudry. XXIVe livraison.;La Fontaine;;;;Oudry;1;;16;;in-8°;;5 pl.;5;;0,50;;;;;;;;;;;;;Kléfer;Versailles;Paris, place Sorbonne, n. 1;Guyonnet;Paris;Garnier;Versailles;Kléfer;;;;;;;;;;;;;Voyez n. 1175.;;
1834;32;1834/08/09;4312;237;BELLES-LETTRES;Mythologie et Fables;Français;Fables de La Fontaine. Nouvelle édition, enrichie de beaucoup de notes et ornée de 248 vignettes, d'après Oudry. XXVe livraison.;La Fontaine;;;;Oudry;1;;16;;in-8°;;5 pl.;5;;0,50;;;;;;;;;;;;;Kléfer;Versailles;Paris, place Sorbonne, n. 1;Guyonnet;Paris;Garnier;Versailles;Kléfer;;;;;;;;;;;;;Voyez n. 1175.;;
1834;32;1834/08/09;4312;237;BELLES-LETTRES;Mythologie et Fables;Français;Fables de La Fontaine. Nouvelle édition, enrichie de beaucoup de notes et ornée de 248 vignettes, d'après Oudry. XXVIe livraison.;La Fontaine;;;;Oudry;1;;16;;in-8°;;6 planches;6;;0,50;;;;;;;;;;;;;Kléfer;Versailles;Paris, place Sorbonne, n. 1;Guyonnet;Paris;Garnier;Versailles;Kléfer;;;;;;;;;;;;;Voyez n. 1175.;;
1834;32;1834/08/09;4312;237;BELLES-LETTRES;Mythologie et Fables;Français;Fables de La Fontaine. Nouvelle édition, enrichie de beaucoup de notes et ornée de 248 vignettes, d'après Oudry. XXVIIe livraison.;La Fontaine;;;;Oudry;1;;16;;in-8°;;5 pl.;5;;0,50;;;;;;;;;;;;;Kléfer;Versailles;Paris, place Sorbonne, n. 1;Guyonnet;Paris;Garnier;Versailles;Kléfer;;;;;;;;;;;;;Voyez n. 1175.;;
1834;32;1834/08/09;4312;237;BELLES-LETTRES;Mythologie et Fables;Français;Fables de La Fontaine. Nouvelle édition, enrichie de beaucoup de notes et ornée de 248 vignettes, d'après Oudry. XXVIIIe livraison.;La Fontaine;;;;Oudry;1;;16;;in-8°;;7 pl.;7;;0,50;;;;;;;;;;;;;Kléfer;Versailles;Paris, place Sorbonne, n. 1;Guyonnet;Paris;Garnier;Versailles;Kléfer;;;;;;;;;;;;;Voyez n. 1175.;;
1834;32;1834/08/09;4317;"236;228";BELLES-LETTRES;"Romans et Contes;Polygraphes";Français;Gil Blas de Santillane. Tome III.;Lesage;;;;;22 1/4;;356;;in-8°;;;;;3,0;;;;papier vélin satiné;4,5;;;;;;;;Herhan;Paris;Paris, rue de Lille, n. 17;Treuttel et Würtz;;;;;;;;;;;;;;;;;Tome XLI de la Nouvelle Bibliothèque classique, ou Collection des chefs-d'œuvre de la littérature française.;;
1834;32;1834/08/09;4318;233;BELLES-LETTRES;Romans et Contes;Français;Le grand duc Constantin, ou les Jacobins polonais. Deuxième partie.;"J. Czinski, vice-président du club démocratique;H. Demolière";Collectif;Opinion politique;;;26 1/4;;420;;in-8°;;;;;6,50;;;;;;;;;;;;;Dupuy;Paris;Paris;Guillaumin;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4319;233;BELLES-LETTRES;Romans et Contes;Français;Histoire de la belle Héleine de Constantinople, mère de saint Martin de Tours en Touraine, et de saint Brice, son frère. Nouvelle édition.;;Anonyme;;;;3;;72;;in-12;;;;;;;;;;;;;;;;;;Pellerin;Epinal;;;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4320;234;BELLES-LETTRES;Romans et Contes;Français;Histoire extraordinaire et remarquable du juif errant, nommé Ahasvérus, écrite par lui-même avant sa mort, dans laquelle on trouvera les événemens les plus remarquables de sa vie, la relation de ses voyages et des combats qu'il a livrés, et la fin déplorable de cet homme extraordinaire.;;Anonyme;;;;0 1/2;;12;;in-12;;;;;;;;;;;;;;;;;;Herhan;Paris;Paris, rue St-Pierre, n. 8, Pont-aux-Choux;chez l'éditeur;;;;;;;;;;;;;;;;;À l'occasion de la pièce qui se joue sur le théâtre de l'Ambigu-Comique. Voyez n. 4347.;;
1834;32;1834/08/09;4324;220;BELLES-LETTRES;Poétique et Poésie;Français;Hymne à Juillet. Quatrième anniversaire.;J. B. Gouriet;;;;;1;;8;;in-4°;;;;;;;;;;;;;;;;;;Pihan Delaforest (M.);Paris;Paris, rue d'Alger, n. 8;chez l'auteur;;;;;;;;;;;;;;;;;Stances signées J. B. Gouriet.;;
1834;32;1834/08/09;4326;225;BELLES-LETTRES;Théâtre;Français;"L'idée du mari. Comédie-vaudeville en un acte; représentée sur le théâtre de l'Ambigu-Comique le 12 juillet 1834.";"M. Adolphe d'Ennery;M. Eugène Cormon";Collectif;;;;0 3/4;;12;;in-8°;;;;;0,2;;;;;;;;;;;;;Duverger;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4334;231;BELLES-LETTRES;Romans et Contes;Français;Long-tems après, 1812-1830.;Anatole de Mont-Gray;;;;;23;;368;;in-8°;;;;;7,50;;;;;;;;;;;;;Mme Delacombe;Paris;Paris, rue des Beaux-Arts, n. 3 bis;Souverain;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4340;232;BELLES-LETTRES;Romans et Contes;Français;Mignonne, imité de l'allemand.;Mme Elise Voïart;Nom féminin;Épouse;;;40 1/2;;648;2;in-8°;;;;;15,00;;;;;;;;;;;;;Moquet;Paris;Paris, rue Hautefeuille, n. 30;Delongchamps;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4347;233;BELLES-LETTRES;Romans et Contes;Français;Notice sur le Juif errant.;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Sétier;Paris;;;;;;;;;;;;;;;;;;;Autre que le n. 3420.;;
1834;32;1834/08/09;4351;216;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres complètes de M. A. de la Martine, de l'académie française. Edition nouvelle, publiée pour la première fois par l'auteur. Tome IV. Première partie. Harmonies poétiques et religieuses, livre IV, et le Chant du sacre.;M. A. de la Martine, de l'académie française;;"Contexte géographique;Sociétés savantes";;;11 1/4;;180;;in-8°;;;;;2,5;;;;;;;;;;;;;Fournier;Paris;Paris, rue St-Germain-des-Prés, n. 9;Ch. Gosselin;Paris, quai des Augustins, n. 39;Furne;;;;;;;;;;;;;;;C'est la 5e livraison. Voyez n. 3557.;;
1834;32;1834/08/09;4352;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire. (Faux-titres et titres des 75 volumes.);;Anonyme;;;;12 1/2;;300;;in-12;;;;;;;;;;;;;;;;;;Boudon;Paris;Paris, rue du Croissant, n. 16;chez l'éditeur;;;;;;;;;;;;;;;;;Me paraissent destinés à des exemplaires tirés sur les clichés qui appartenaient, il y a quelques années, à M. Garnery. Les 75 volumes seront distribués en 25 livraisons, chacune de 3 volumes. Chaque volume varie de prix suivant sa grosseur, et se paie à raison de 7 centimes et demie la feuille.;;
1834;32;1834/08/09;4353;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres de Mirabeau, précédées d'une Notice sur sa vie et ses ouvrages, par M. Mérilhou. Livraisons 4, 5 et 6.;Mirabeau;;;;M. Mérilhou;15;;240;;in-8°;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, quai des Augustins, n. 49;Lecointe et Pougin;Paris, quai des Augustins, n. 47;Didier;;;;;;;;;;;;;;;Le cahier de 15 feuilles, annoncé sous le n. 3258, forme les trois premières livraisons.;;
1834;32;1834/08/09;4354;227;BELLES-LETTRES;Théâtre;Français;Oeuvres dramatiques de Schiller, traduites par M. de Barante, précédées d'une Notice biographique et littéraire sur Schiller. Cinquième livraison.;Schiller;;;M. de Barante;;6;;96;;in-8°;;;;;1,25;;;;;;;;;;;;;le Normant;Paris;Paris;Dufey;;;;;;;;;;;;;;;;;Prix de chaque livraison : 1-25. L'ouvrage paraîtra en 25 livraisons de 6 à 7 feuilles, qui formeront 6 volumes in-8°. On promet une livraison tous les 15 jours.;;
1834;32;1834/08/09;4361;231;BELLES-LETTRES;Romans et Contes;Français;Première Babylone. Sémiramis la grande. Traduit d'un manuscrit hiéroglyphique égyptien, par G. Desjardins.;;Anonyme;;G. Desjardins;;41 1/2;;664;;in-8°;;;;;8,00;;;;;;;;;;;;;Dupuy;Paris;Paris;Guillaumin;;;;;;;;;;;;;;;;;;;
1834;32;1834/08/09;4366;224;BELLES-LETTRES;Théâtre;Français;La robe déchirée. Comédie-vaudeville en un acte, représentée sur le théâtre des Variétés le 5 juillet 1834.;M. Ancelot;;;;;2;;32;;in-8°;;;;;1;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart Saint-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;Une autre édition a été annoncée sous le n. 4243.;;
1834;32;1834/08/09;4369;231;BELLES-LETTRES;Romans et Contes;Français;Sir Lionel d'Arquenay.;M. Jules Lefèvre;;;;;49 3/4;;796;2;in-8°;;;;;;;;;;;;;;;;;;Dupuy;Paris;Paris, rue de la Monnaie, n. 11;Dupuy;Paris, place St-André-des-Arts, n. 13;Allardin;;;;;;;;;;;;;;;;;
