Année;Livraison;Date;Numéro;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Identifiant auteur;Identifiant ouvrage;Posture;Affichage identitaire;Traducteur;Identifiant traducteur;Para-auteur;Identifiant para-auteur;Nb de feuilles;Fraction;Nombre de pages;Volumes;Calcul;Format;Tirage 1;Illustration 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustration 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustration 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Tirage 4;Type de papier 4;Tirage 5;Type de papier 5;Tirage 6;Type de papier 6;Tirage 7;Type de papier 7;Tirage 8;Type de papier 8;Tirage 9;Type de papier 9;Edition;Lieu d'édition;Impression;Lieu d'impression;Librairie 1;Lieu de vente 1;Librairie 2;Lieu de vente 2;Librairie 3;Lieu de vente 3;Librairie 4;Lieu de vente 4;Librairie 5;Lieu de vente 5;Librairie 6;Lieu de vente 6;Librairie 7;Lieu de vente 7;Librairie 8;Lieu de vente 8;Librairie 9;Lieu de vente 9;Commentaires des bibliographes contenus dans la notice;Notes (e-BdF);Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89;Dernier lien de recherche;Ouvrage_prédit;Auteur_prédit;Autre_auteur_prédit
1824;1;1824/01/03;33;206;BELLES-LETTRES;Poétique et Poésie;Français;Manuel du commis-voyageur;E. Lecomte, négociant à l'Aigle (Orne);http://ark.bnf.fr/ark:/12148/cb10361025h;http://ark.bnf.fr/ark:/12148/cb307674776;;"Commerce;Contexte géographique";;;;;;3/4;12;;16;in-8°;;;;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;Crapelet;Paris;;;;;;;;;;;;;;;;;;;Épître en vers.;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Manuel+du&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Lecomte&mots3=NRC;0;1;Crapelet&mots4=ALL;0;1;commis-voyageur&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb307674776;Lecomte, Élisée [ https://catalogue.bnf.fr/ark:/12148/cb10361025h ];
1824;1;1824/01/03;57;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Réflexions rapides sur une rébellion de débiteurs insolvables, ou observations sur les dénonciations à la mode.;l'Hermite du quartier Notre-Dame;http://ark:/12148/cb13241994n;http://ark.bnf.fr/ark:/12148/cb36388010m;Pseudonyme;"Contexte géographique;Autres";;;;;3;1/2;56;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Guiremand;Privas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Réflexions+rapides+sur+une+rébellion+de+débiteurs+insolvables&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Notre-Dame&mots3=ALL;0;1;+ou+observations+sur+les+dénonciations+à+la+mode.&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;72;225;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"L’Astrologue parisien, ou le Mathieu Lænsbergh réformé, à l'usage des habitans de la France ; contenant une lettre aux Parisiens en forme de préface ; l'historique des douze mois de l'année ; le bout du télescope ; des Prédictions sur la politique, les littératures classiques et romantique, les sociétés savantes, les journaux et les théâtres ; les portraits de quelques originaux qui paraîtront en 1824 ; le moyen d'aller à la lune ; les souvenirs épigrammatiques de l'astrologue ; des anecdotes ; des mélanges, et une nouvelle intitulée : M. Rhomberg. Orné de figure. Seconde édition.";J. J. A. M. L., quartier de l'Observatoire;http://ark.bnf.fr/ark:/12148/cb169158574;;Anonyme;Contexte géographique;;;;;3;;144;;48;in-24;;une planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Feugueray;Paris;Tenon;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;L’Astrologue+parisien&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;L.&mots3=NRC;0;1;Feugueray+Tenon&mots4=ALL;0;1;+ou+le+Mathieu+Lænsbergh+réformé,+à+l'usage+des+habitans+de+la+France+;+contenant+une+lettre+aux+Parisiens+en+forme+de+préface+;+l'historique+des+douze+mois+de+l'année+;+le+bout+du+télescope+;+des+Prédictions+sur+la+politique,+les+littératures+classiques+et+romantique,+les+sociétés+savantes,+les+journaux+et+les+théâtres+;+les+portraits+de+quelques+originaux+qui+paraîtront+en+1824+;+le+moyen+d'aller+à+la+lune+;+les+souvenirs+épigrammatiques+de+l'astrologue+;+des+anecdotes+;+des+mélanges,+et+une+nouvelle+intitulée+:+M.+Rhomberg.+Orné+de+figure.+Seconde+édition.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb32706010m;"L. K. L. (17..-18.. ; auteur d'un almanach) [ https://catalogue.bnf.fr/ark:/12148/cb16915855f ];J. J. A. M . L. (17..-18.. ; auteur d'un almanach) [ https://catalogue.bnf.fr/ark:/12148/cb169158574 ];Trois-Étoiles, M. (17..-18.. ; auteur d'un almanach) [ https://catalogue.bnf.fr/ark:/12148/cb16915858g ]";
1824;1;1824/01/03;77;201;BELLES-LETTRES;Poétique et Poésie;Français;Nouvelles Méditations poétiques. Troisième édition.;Alphonse de Lamartine;http://ark.bnf.fr/ark:/12148/cb119108008;;;;;;;;7;1/3;264;;36;in-18;;un frontispice gravé;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Rignoux;Paris;Urbain Canel;Paris;Audin;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Nouvelles+Méditations+poétiques&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Lamartine&mots3=NRC;0;1;Rignoux+Canel&mots4=ALL;0;1;++Troisième+édition.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb32341590d , https://catalogue.bnf.fr/ark:/12148/cb307252807;Lamartine, Alphonse de (1790-1869) [ https://catalogue.bnf.fr/ark:/12148/cb119108008 ];"Thibaron (18..-1885) [ https://catalogue.bnf.fr/ark:/12148/cb14441932k ];Piot, Eugène (1812-1890) [ https://catalogue.bnf.fr/ark:/12148/cb12415458z ]"
1824;1;1824/01/03;78;201;BELLES-LETTRES;Poétique et Poésie;Français;Poésies sacrées, précédées du Calendrier ecclésiastique;Jean-Baptiste Trécourt, ancien consul de S. M. dans le Levant;http://ark.bnf.fr/ark:/12148/cb126429081;http://ark.bnf.fr/ark:/12148/cb31491515q;;"Politique;Contexte géographique";;;;;8;1/2;136;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Baucé-Rusand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Poésies+sacrées&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Trécourt&mots3=ALL;0;1;+précédées+du+Calendrier+ecclésiastique&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb34681502x , https://catalogue.bnf.fr/ark:/12148/cb31491515q;Trécourt, Jean Baptiste (1766-1853) [ https://catalogue.bnf.fr/ark:/12148/cb126429081 ];
1824;1;1824/01/03;92;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Etrennes littéraires aux grands hommes, ou l'empire du café, et le rapport de son influence sur l'esprit, les mœurs et l'économie animale, poëme en quatre chants;Blandeau, auteur de l'empire du tabac;http://ark.bnf.fr/ark:/12148/cb132351768;http://ark.bnf.fr/ark:/12148/cb30112134t;;Métiers du livre;;;;;4;;64;;16;in-8°;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Delaunay;Paris;Ponthieu;Paris;Pichard;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Etrennes+littéraires+aux+grands+hommes&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Blandeau&mots3=NRC;0;1;Gaultier-Laguionie+Delaunay&mots4=ALL;0;1;+ou+l'empire+du+café,+et+le+rapport+de+son+influence+sur+l'esprit,+les+mœurs+et+l'économie+animale,+poëme+en+quatre+chants&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30112134t;Blandeau (17..-18..) [ https://catalogue.bnf.fr/ark:/12148/cb132351768 ];
1824;1;1824/01/03;93;208;BELLES-LETTRES;Poétique et Poésie;Français;"L’Entrée de Ferdinand VII à Madrid ; stances présentées à S. M. le roi d'Espagne";J. Brisset, garde du corps du roi de France;http://ark.bnf.fr/ark:/12148/cb130132211;http://ark.bnf.fr/ark:/12148/cb301627424;;Armée et maintien de l'ordre;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Trouvé;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;L’Entrée+de+Ferdinand+VII+à+Madrid+&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Brisset&mots3=ALL;0;1;++M.+le+roi+d'Espagne++stances+présentées+à+S&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;94;222;BELLES-LETTRES;Mythologie et Fables;Français;Fables pour l’enfance;Hennet, officier de la Légion-d'Honneur, chevalier de Malte, l'un des fondateurs de la société royale des bonnes-lettres;http://ark.bnf.fr/ark:/12148/cb120940875;http://ark.bnf.fr/ark:/12148/cb30591876s;;"Sociétés savantes;Fonctions religieuses;Distinctions honorifiques;Armée et maintien de l'ordre";;;;;3;1/4;104;;32;in-16;;une planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Guyot;Paris;Delaunay;Paris;Ponthieu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Fables+pour&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Hennet&mots3=NRC;0;1;Guyot+Delaunay&mots4=ALL;0;1;l’enfance&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30591876s;Hennet, Albert-Joseph-Ulpien (1758-1828) [ https://catalogue.bnf.fr/ark:/12148/cb120940875 ];
1824;1;1824/01/03;96;196;BELLES-LETTRES;Langues;Français;Grammaire française, à l'usage des pensionnats. XXXVIIIe édition.;Ch. C. Letellier, professeur de belles-lettres;http://ark.bnf.fr/ark:/12148/cb13005487s;http://ark.bnf.fr/ark:/12148/cb469976916;;Enseignement;;;;;10;;240;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gratiot;Paris;Leprieur;Paris;Belin-Leprieur;Paris;Constant Letellier;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Grammaire+française&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Letellier&mots3=NRC;0;1;Gratiot+Leprieur&mots4=ALL;0;1;+à+l'usage+des+pensionnats.+XXXVIIIe+édition.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb46997681w , https://catalogue.bnf.fr/ark:/12148/cb46997700b , https://catalogue.bnf.fr/ark:/12148/cb469976916;Le Tellier, Constant (1768-1846) [ https://catalogue.bnf.fr/ark:/12148/cb13005487s ];Lhomond, Charles-François (1727-1794) [ https://catalogue.bnf.fr/ark:/12148/cb12170155m ]
1824;1;1824/01/03;103;197;BELLES-LETTRES;Langues;Français;Dictionnaire du patois du bas-limousin (Corrèze), et plus particulièrement des environs de Tulle. Ouvrage posthume de M. Beronie, professeur émérite de rhétorique, mis en ordre, augmenté et publié par M. Joseph-Anne Vialle, avocat.;M. Beronie, professeur émérite de rhétorique;http://ark.bnf.fr/ark:/12148/cb12195961c;http://ark.bnf.fr/ark:/12148/cb39326577z;;"Enseignement;Justice";;;M. Joseph-Anne Vialle, avocat.;ark:/12148/cb10516731w;47;;376;;8;in-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Drapeau;Tulle;chez l'éditeur;Tulle, rue du Collège, n. 521;;;;;;;;;;;;;;;;;"""Sans millésime.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Dictionnaire+du+patois+du+bas-limousin+Corrèze&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Beronie&mots3=ALL;0;1;+et+plus+particulièrement+des+environs+de+Tulle.+Ouvrage+posthume+de+M.+Beronie,+professeur+émérite+de+rhétorique,+mis+en+ordre,+augmenté+et+publié+par+M.+Joseph-Anne+Vialle,+avocat.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30092902w;Béronie, Nicolas (1742-1820) [ https://catalogue.bnf.fr/ark:/12148/cb12195961c ];Vialle, Joseph-Anne [ https://catalogue.bnf.fr/ark:/12148/cb10516731w ]
1824;1;1824/01/03;104;215;BELLES-LETTRES;Théâtre;Français;Les Aveux singuliers, ou le Mariage nul, comédie en un acte et en prose;M. de Saur, maître des requêtes;http://ark.bnf.fr/ark:/12148/cb127359824;http://ark.bnf.fr/ark:/12148/cb31302829f;;Justice;;;;;3;1/2;56;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Herhan;Paris;Barba;Paris;Ponthieu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Les+Aveux+singuliers&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Saur&mots3=NRC;0;1;Herhan+Barba&mots4=ALL;0;1;+ou+le+Mariage+nul,+comédie+en+un+acte+et+en+prose&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb31302829f;Saur, Joseph-Henri de (17..-1848) [ https://catalogue.bnf.fr/ark:/12148/cb127359824 ];
1824;1;1824/01/03;105;215;BELLES-LETTRES;Théâtre;Français;Le Tambour de Logrono, ou Jeunesse et Valeur, tableau historique, en un acte, mêlé de couplets. […]  représenté par les jeunes acteurs du théâtre de M. Comte, le 16 décembre 1823.;"Adolphe C***;Combault";"http://ark.bnf.fr/ark:/12148/cb122478951;http://ark.bnf.fr/ark:/12148/cb10568140q";http://ark.bnf.fr/ark:/12148/cb30520618c;"Collectif;Anonyme masculin";;;;;;1;1/2;24;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C. Chantpie;Paris;madame Huet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Le+Tambour+de+Logrono&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;C***+Combault&mots3=ALL;0;1;+ou+Jeunesse+et+Valeur,+tableau+historique,+en+un+acte,+mêlé+de+couplets.+[…]++représenté+par+les+jeunes+acteurs+du+théâtre+de+M.+Comte,+le+16+décembre+1823.&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;106;214;BELLES-LETTRES;Théâtre;Français;L’Arc de triomphe, tableau-vaudeville […], représenté sur le théâtre de la Gaîté, le 16 décembre 1823.;"M. Carmouche;M. Emile Vander Burch";"http://ark.bnf.fr/ark:/12148/cb13092781p;http://ark.bnf.fr/ark:/12148/cb129509982";http://ark.bnf.fr/ark:/12148/cb301974366;Collectif;;;;;;2;3/4;44;;16;in-8°;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;Hardy;Paris;madame Huet;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;L’Arc+de+triomphe&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Carmouche+Burch&mots3=ALL;0;1;+tableau-vaudeville+[…],+représenté+sur+le+théâtre+de+la+Gaîté,+le+16+décembre+1823.&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;107;227;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de J. J. Rousseau, mises dans un nouvel ordre ; avec des notes historiques et des éclaircissements (Tome VIII). Littérature : la nouvelle Héloïse. Tome Ier. Par Musset-Pathay";J. J. Rousseau;http://ark.bnf.fr/ark:/12148/cb119228797;http://ark.bnf.fr/ark:/12148/cb312571136;Pseudonyme;;;;Musset-Pathay;http://ark.bnf.fr/ark:/12148/cb12164733q;57;3/4;924;;16;in-8°;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;P. Dupont;Paris;;;;;;;;;;;;;;;;;"""C'est le cinquième volume dans l'ordre de la publication.""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Œuvres+complètes+de+J&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Rousseau&mots3=NRC;0;1;Gaultier-Laguionie+Dupont&mots4=ALL;0;1;+mises+dans+un+nouvel+ordre+;+avec+des+notes+historiques+et+des+éclaircissements+Tome+VIII.+Littérature+:+la+nouvelle+Héloïse.+Tome+Ier.+Par+Musset-Pathay++J.+Rousseau&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb312571136 , https://catalogue.bnf.fr/ark:/12148/cb312840385;Rousseau, Jean-Jacques (1712-1778) [ https://catalogue.bnf.fr/ark:/12148/cb119228797 ];Musset, Victor-Donatien de (1768-1832) [ https://catalogue.bnf.fr/ark:/12148/cb12164733q ]
1824;1;1824/01/03;116;208;BELLES-LETTRES;Poétique et Poésie;Français;Mon hommage à S. A. R. Mgr le duc d’Angoulême, généralissime de l'armée d'Espagne, et à ses braves compagnons d'armes.;Capelle;http://ark.bnf.fr/ark:/12148/cb122478951;http://ark.bnf.fr/ark:/12148/cb30193716f;;;;;;;1;;8;;8;in-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Casimir;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Mon+hommage+à+S&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Capelle&mots3=ALL;0;1;+généralissime+de+l'armée+d'Espagne,+et+à+ses+braves+compagnons+d'armes.++A.+R.+Mgr+le+duc+d’Angoulême&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;117;203;BELLES-LETTRES;Poétique et Poésie;Français;Epître à mes amis sur le premier jour de l'an;M. Viennet;http://ark.bnf.fr/ark:/12148/cb124598832;http://ark.bnf.fr/ark:/12148/cb31574833z;;;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tastu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Epître+à&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Viennet&mots3=ALL;0;1;mes+amis+sur+le+premier+jour+de+l'an&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb38658452t , https://catalogue.bnf.fr/ark:/12148/cb31574837b , https://catalogue.bnf.fr/ark:/12148/cb315748360;Ordre (Le Baron d') [ https://catalogue.bnf.fr/ark:/12148/cb143124450 ];Viennet, Jean-Pons-Guillaume (1777-1868) [ https://catalogue.bnf.fr/ark:/12148/cb124598832 ]
1824;1;1824/01/03;118;206;BELLES-LETTRES;Poétique et Poésie;Français;Nouvelles de l’autre monde et souvenirs de celui-ci;J. F. Chatelain;http://ark.bnf.fr/ark:/12148/cb12951022k;http://ark.bnf.fr/ark:/12148/cb30228578c;;;;;;;6;;216;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F. Didot;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Nouvelles+de&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Chatelain&mots3=NRC;0;1;Didot+Ladvocat&mots4=ALL;0;1;l’autre+monde+et+souvenirs+de+celui-ci&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30228578c;Chatelain, Jean-François (1801-1881) [ https://catalogue.bnf.fr/ark:/12148/cb12951022k ];
1824;1;1824/01/03;119;204;BELLES-LETTRES;Poétique et Poésie;Français;Chansons et Poésies;B. de Rougemont;http://ark.bnf.fr/ark:/12148/cb13009213n;http://ark.bnf.fr/ark:/12148/cb300495807;;;;;;;5;1/2;198;;36;in-18;;une planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Béraud;Paris;Masson;Paris, rue Hautefeuille, n.14.;;;;;;;;;;;;;;;;;"""Le frontispice porte le millésime de 1824 ; mais au bas de la première page de chaque feuille on lit 1822 ; c'est pour la troisième fois qu'on reproduit la même édition. (Voyez n. 1520 et 5755 de 1822.).""";;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Chansons+et&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Rougemont&mots3=NRC;0;1;Béraud+Masson&mots4=ALL;0;1;Poésies&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb300495807;Balisson de Rougemont, Michel-Nicolas (1781-1840) [ https://catalogue.bnf.fr/ark:/12148/cb13009213n ];
1824;1;1824/01/03;121;212;BELLES-LETTRES;Théâtre;Français;Les Femmes volantes, vaudeville féérie en deux actes […], représenté sur le théâtre du Vaudeville le 20 décembre 1823;Achille Dartois;"http://ark.bnf.fr/ark:/12148/cb145439071;http://ark.bnf.fr/ark:/12148/cb12951038z;http://ark.bnf.fr/ark:/12148/cb11926319z";http://ark.bnf.fr/ark:/12148/cb30032281v;;;;;;;2;1/2;40;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Duvernois;Paris;;;;;;;;;;;;;;;;;;"""En collaboration avec Armand Dartois et Théaulon, d'après Quérard."" (BnF)
Source : https://catalogue.bnf.fr/ark:/12148/cb30032281v";;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Les+Femmes+volantes&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Dartois&mots3=NRC;0;1;Hocquet+Duvernois&mots4=ALL;0;1;+vaudeville+féérie+en+deux+actes+[…],+représenté+sur+le+théâtre+du+Vaudeville+le+20+décembre+1823&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb30032281v;"Artois, Achille d' (1791-1868) [ https://catalogue.bnf.fr/ark:/12148/cb145439071 ];Artois, Armand d' (1788-1867) [ https://catalogue.bnf.fr/ark:/12148/cb12951038z ];Théaulon, Emmanuel (1787-1841) [ https://catalogue.bnf.fr/ark:/12148/cb11926319z ]";
1824;1;1824/01/03;122;211;BELLES-LETTRES;Théâtre;Français;"La Reine de Portugal, tragédie en cinq actes […] ; représentée sur le second Théâtre-Français, le 20 octobre 1823.";Firmin Didot;http://ark.bnf.fr/ark:/12148/cb12434445s;http://ark.bnf.fr/ark:/12148/cb303412115;;;;;;;6;1/2;104;;16;in-8°;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;F. Didot;Paris;F. Didot;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;La+Reine+de+Portugal&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Didot&mots3=ALL;0;1;+tragédie+en+cinq+actes+[…]+;+représentée+sur+le+second+Théâtre-Français,+le+20+octobre+1823.&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb303412115;Didot, Firmin (1764-1836) [ https://catalogue.bnf.fr/ark:/12148/cb12434445s ];
1824;1;1824/01/03;123;215;BELLES-LETTRES;Théâtre;Français;Le Retour d’Espagne, vaudeville en un acte;L. M. D. P.;http://ark:/12148/cb103259401;http://ark.bnf.fr/ark:/12148/cb31113716x;Anonyme;;;;;;3;1/4;52;;16;in-8°;;;;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;Pinard;Paris;Ladvocat;Paris;Barba;Paris;Ponthieu;Paris;Delaunay;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Le+Retour+d’Espagne&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;P.&mots3=ALL;0;1;+vaudeville+en+un+acte&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;124;211;BELLES-LETTRES;Théâtre;Français;Maxime, ou Rome livrée, tragédie en cinq actes, représentée sur le Théâtre-Français de l'Odéon, le 17 mars 1823;M. X. V. Drap-Arnaud;http://ark.bnf.fr/ark:/12148/cb107114049;http://ark.bnf.fr/ark:/12148/cb303532397;;;;;;;6;;96;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;le Normant fils;Paris;l'éditeur Th. Delbare;Paris, rue de l'Observance, n. 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Maxime&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Drap-Arnaud&mots3=NRC;0;1;Normant+fils+Delbare&mots4=ALL;0;1;+ou+Rome+livrée,+tragédie+en+cinq+actes,+représentée+sur+le+Théâtre-Français+de+l'Odéon,+le+17+mars+1823&facDocs=a&&pageRech=rav";https://catalogue.bnf.fr/ark:/12148/cb303532397;Drap Arnaud, Prudent Marc Xavier Victor (1775-1833) [ https://catalogue.bnf.fr/ark:/12148/cb107114049 ];
1824;1;1824/01/03;125;216;BELLES-LETTRES;Romans et Contes;Français;Voyage d’Anacharsis en Grèce vers le milieu du 4e siècle, avant l'ère vulgaire. Tome VII;J. J. Barthélemy;http://ark.bnf.fr/ark:/12148/cb12120617d;http://ark.bnf.fr/ark:/12148/cb30061995v;;;;;;;27;5/8;442;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;P. Didot l'aîné;Paris;E. A. Lequien;Paris;;;;;;;;;;;;;;;;;-1822;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Voyage+d’Anacharsis+en+Grèce+vers+le+milieu+du+4e+siècle&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Barthélemy&mots3=ALL;0;1;+avant+l'ère+vulgaire.+Tome+VII&facDocs=a&&pageRech=rav";;;
1824;1;1824/01/03;149;199;BELLES-LETTRES;Poétique et Poésie;Latin;Juliani carmen ad Phœbum, ineunte anno reparatæ salutis MDCCCXXIV, ætatis ferreæ 6537;Julianus;http://ark:/12148/cb10569755n;http://ark.bnf.fr/ark:/12148/cb30666981d;;;;;;;2;1/2;40;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pochard;Paris;Fanjat aîné;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"https://catalogue.bnf.fr/search.do?mots0=TIT;-1;0;Juliani+carmen+ad+Phœbum&mots1=DAT;0;1;1823+1824+1825&mots2=NRI;0;0;Julianus&mots3=ALL;0;1;+ineunte+anno+reparatæ+salutis+MDCCCXXIV,+ætatis+ferreæ+6537&facDocs=a&&pageRech=rav";;;
